model_name,document_number,type_of_wind_farm,chunk_number,document_id,constraint_type,requirement,scope,numerical_value,unit,source,related_domains,total_score,tfidf_mean_similarity,tfidf_max_similarity,jaccard_similarity,semantic_density,match_count,matched_keywords,has_numerical_values,extracted_numerical_value,scoring_method,threshold_level,relevance_category,priority_color
deepseek-chat,30 CFR 585,Offshore,64,43,Safety,Offshore wind turbines must maintain a minimum clearance of 22 meters above Mean High Water.,U.S. federal waters,22,meters,BOEM (30 CFR 585),Navigational safety; Technical,0.056604067870678815,0.003204207464508539,0.0613168655611909,0.023346303501945526,0.3225806451612903,51,wind direction (partial); outer continental shelf a (partial); cut in wind speed (partial); turbine model (partial); turbine spacing (partial); turbine status (partial); caribbean fishery management council (partial); min depth (partial); min kilovolt (partial); number of turbines per row (partial),True,22 meters,comprehensive_scientific,0.05,Low-Medium Relevance,🔵
deepseek-chat,NSW-REG-2023-004,Offshore,34,44,Spatial,No construction within 5 km of designated marine protected areas.,All North Sea wind farms,5,km,EU Marine Strategy Framework Directive,Environmental; Zoning,0.14108207314663337,0.004284619809644062,0.22566407005067377,0.03225806451612903,0.6521739130434783,48,sea depth (partial); wind direction (partial); outer continental shelf a (partial); cut in wind speed (partial); farm power output (partial); design; torpedo testing area (partial); number of turbines per row (partial); turbine position y (partial); wind zone (partial),True,5 km,comprehensive_scientific,0.1,Medium-High Relevance,🟡
deepseek-chat,NOWED-2023-001,Offshore,31,44,Spatial,No construction within 15 nautical miles of designated marine mammal migration corridors,Atlantic offshore lease areas,15,nautical miles,Marine Mammal Protection Act,wildlife protection; siting,0.13097265434484873,0.00379046442579862,0.22937356371446782,0.032388663967611336,0.5416666666666666,52,outer continental shelf a (partial); cut in wind speed (partial); lease id (partial); design; life cycle (partial); torpedo testing area (partial); lease date (partial); number of turbines per row (partial); power line id (partial); wind speed at 10m (partial),True,15 nautical miles,comprehensive_scientific,0.1,Medium-High Relevance,🟡
deepseek-chat,NSW-2023-45,Offshore,30,44,Environmental,All turbines must maintain a minimum distance of 1 km from marine protected areas.,North Sea offshore wind projects,1,km,North Sea Offshore Wind Authority (NSOWA),Environmental protection; Spatial planning,0.12984819009208312,0.007621334606299499,0.17632405741724355,0.052845528455284556,0.6333333333333333,66,sea depth (partial); wind direction (partial); outer continental shelf a (partial); cut in wind speed (partial); turbine model (partial); turbine spacing (partial); turbine status (partial); min depth (partial); torpedo testing area (partial); min kilovolt (partial),True,1 km,comprehensive_scientific,0.1,Medium-High Relevance,🟡
gpt-4o-mini,,Offshore,16,44,Spatial,The percentage of area that is desirable or required to be covered by the hydrophone spacing needs to be considered.,Operating area,100.0,%,,acoustic monitoring; marine biology; environmental impact assessment,0.12978283083007652,0.00644878762840053,0.21121778123671262,0.035856573705179286,0.5666666666666667,46,outer continental shelf a (partial); cut in wind speed (partial); lease id (partial); turbine spacing (partial); impact assessment; torpedo testing area (partial); number of turbines per row (partial); power line id (partial); turbine position y (partial); wind speed at 10m (partial),True,100.0 %,comprehensive_scientific,0.1,Medium-High Relevance,🟡
gpt-4o-mini,,Offshore,16,44,Spatial,aim to have 100% coverage of the acoustic radius of a calling North Atlantic right whale individual within the lease block areas and 50% coverage outside of the areas.,Lease block areas and surrounding areas,50.0,%,,marine biology; environmental impact assessment,0.12724791883565476,0.004718698408657825,0.20189075440889603,0.043478260869565216,0.5609756097560976,56,outer continental shelf a (partial); cut in wind speed (partial); lease id (partial); impact assessment; torpedo testing area (partial); lease date (partial); number of turbines per row (partial); power line id (partial); turbine position y (partial); wind speed at 10m (partial),True,50.0 %,comprehensive_scientific,0.1,Medium-High Relevance,🟡
deepseek-chat,N/A (Example Document),Offshore,18,44,Environmental,Noise levels during construction must not exceed 160 dB re 1 µPa at 750 meters from the source.,Marine environments in U.S. waters,160,dB re 1 µPa,Environmental Protection Agency (EPA),Environmental; Marine Life Protection,0.11403469409812722,0.0022947666096813342,0.22007761443207724,0.023346303501945526,0.42424242424242425,19,outer continental shelf a (partial); cut in wind speed (partial); life cycle (partial); turbine position y (partial); wind speed at 10m (partial); water bodies (partial); mgmt agency (partial); wind speed at 50m (partial); gen efficiency (partial); impact area uri (partial),True,160 dB re 1 µPa,comprehensive_scientific,0.1,Medium-High Relevance,🟡
deepseek-chat,OWF-NS-2023-001,Offshore,48,44,Environmental,All wind turbines must maintain a minimum distance of 1 km from protected marine habitats.,North Sea Exclusive Economic Zone (EEZ),1,km,North Sea Environmental Protection Agency (NSEPA),Environmental; Spatial,0.11022253524610356,0.006424674714620833,0.12375449856927181,0.05263157894736842,0.6,61,sea depth (partial); wind direction (partial); outer continental shelf a (partial); cut in wind speed (partial); turbine model (partial); turbine spacing (partial); zone; turbine status (partial); min depth (partial); min kilovolt (partial),True,1 km,comprehensive_scientific,0.1,Medium-High Relevance,🟡
deepseek-chat,BOEM-2023-001,Offshore,6,44,Environmental,Underwater noise must not exceed 160 dB re 1 µPa during pile driving.,U.S. federal waters,160,dB re 1 µPa,Environmental Protection Agency (EPA),Marine life protection; Noise pollution,0.1083524604511864,0.0022816504128343467,0.23652286884502247,0.015748031496062992,0.3333333333333333,18,outer continental shelf a (partial); cut in wind speed (partial); life cycle (partial); turbine position y (partial); wind speed at 10m (partial); water bodies (partial); mgmt agency (partial); wind speed at 50m (partial); gen efficiency (partial); impact area uri (partial),True,160 dB re 1 µPa,comprehensive_scientific,0.1,Medium-High Relevance,🟡
gemini-1.5-pro,,Offshore,43,44,Environmental,"When PAM is used for long-term monitoring, all data (detection data, metadata, GPS data, and ambient noise data) should be provided via the formatted spreadsheets and uploaded within 90 days of the retrieval of the recorder or data collection.",Long-term monitoring,90.0,days,,passive acoustic monitoring; marine mammal monitoring; data reporting,0.10005303082592376,0.0012008133770790767,0.18093312846844714,0.014925373134328358,0.4230769230769231,35,outer continental shelf a (partial); cut in wind speed (partial); lease id (partial); load; number of turbines per row (partial); power line id (partial); turbine position y (partial); load factor (partial); wind speed at 10m (partial); distance to substation (partial),True,90.0 days,comprehensive_scientific,0.1,Medium-High Relevance,🟡
deepseek-chat,NSW-REG-2023-004,Offshore,34,44,Technical,Wind turbine foundations must be designed to withstand a 1-in-50-year extreme wave height event.,Fixed-bottom turbines in water depths < 50m,50,years,ISO 19901-1,Structural Engineering; Safety,0.09818787265966386,0.00698378602952613,0.09533227796220803,0.04365079365079365,0.5806451612903226,59,sea depth (partial); wind direction (partial); outer continental shelf a (partial); cut in wind speed (partial); turbine model (partial); turbine spacing (partial); foundation; turbine status (partial); design; min depth (partial),True,50 years,comprehensive_scientific,0.08,Medium Relevance,🟢
gemini-1.5-pro,,Offshore,43,44,Environmental,"When real-time PAM is used during construction for mitigation purposes, a subset of the information required on species detections is expected to be provided and uploaded no later than 24 after the detection.",Construction phase,24.0,hours,,passive acoustic monitoring; marine mammal mitigation; real-time monitoring; data reporting,0.09135524329785087,0.0033519288928419823,0.1506908593678861,0.026119402985074626,0.3958333333333333,45,outer continental shelf a (partial); cut in wind speed (partial); lease id (partial); load; current time (partial); down time (partial); number of turbines per row (partial); power line id (partial); load factor (partial); wind speed at 10m (partial),True,24.0 hours,comprehensive_scientific,0.08,Medium Relevance,🟢
gpt-4o-mini,,Offshore,43,44,Technical,"When PAM is used for long-term monitoring, all data (detection data, metadata, GPS data, and ambient noise data) should be provided via the formatted spreadsheets and uploaded within 90 days of the retrieval of the recorder or data collection.",Long-term monitoring phase,90.0,days,,long-term monitoring; data reporting,0.08609304172128676,0.0010475927815228627,0.13139455170311082,0.011278195488721804,0.44,34,outer continental shelf a (partial); cut in wind speed (partial); lease id (partial); load; number of turbines per row (partial); power line id (partial); turbine position y (partial); load factor (partial); wind speed at 10m (partial); distance to substation (partial),True,90.0 days,comprehensive_scientific,0.08,Medium Relevance,🟢
deepseek-chat,NOW-2023-001,Offshore,56,44,Environmental,Wind turbines must maintain a minimum distance of 500 meters from known marine mammal migration routes.,U.S. federal waters,500,meters,Bureau of Ocean Energy Management (BOEM),wildlife protection; marine ecosystems,0.08066966127485495,0.004864947359257757,0.0958397165602671,0.03557312252964427,0.42857142857142855,62,wind direction (partial); cooling system (partial); outer continental shelf a (partial); cut in wind speed (partial); turbine model (partial); turbine spacing (partial); turbine status (partial); caribbean fishery management council (partial); min depth (partial); life cycle (partial),True,500 meters,comprehensive_scientific,0.08,Medium Relevance,🟢
deepseek-chat,NS-OWF-2023-0042,Offshore,59,44,Environmental,All turbine foundations must maintain a minimum clearance of 500m from identified coral habitats,North Sea Exclusive Economic Zone,500,meters,OSPAR Convention Annex VII,environmental; spatial,0.08049140510065872,0.004206205630648209,0.11324294131609702,0.03187250996015936,0.38461538461538464,47,sea depth (partial); outer continental shelf a (partial); cut in wind speed (partial); lease id (partial); turbine model (partial); turbine spacing (partial); foundation; zone; turbine status (partial); min depth (partial),True,500 meters,comprehensive_scientific,0.08,Medium Relevance,🟢
gpt-4o-mini,,Offshore,43,44,Technical,"When real-time PAM is used during construction for mitigation purposes, a subset of the information required on species detections is expected to be provided and uploaded no later than 24 hours after the detection.",Construction phase,24.0,hours,,construction monitoring; species detection,0.07508504874939648,0.0024058616567719407,0.09700353021680891,0.022727272727272728,0.40476190476190477,44,outer continental shelf a (partial); cut in wind speed (partial); lease id (partial); load; current time (partial); down time (partial); number of turbines per row (partial); power line id (partial); load factor (partial); wind speed at 10m (partial),True,24.0 hours,comprehensive_scientific,0.05,Low-Medium Relevance,🔵
deepseek-chat,30 CFR Part 585,Offshore,11,44,Spatial,Wind farms must maintain a minimum distance of 1 nautical mile from shipping lanes.,U.S. federal waters,1,nautical mile,BOEM Lease Stipulations,safety; jurisdictional,0.07278201500777187,0.0055264179638818516,0.08591307504294265,0.027559055118110236,0.39285714285714285,56,wind direction (partial); outer continental shelf a (partial); cut in wind speed (partial); lease id (partial); farm power output (partial); caribbean fishery management council (partial); min depth (partial); min kilovolt (partial); lease date (partial); number of turbines per row (partial),True,1 nautical mile,comprehensive_scientific,0.05,Low-Medium Relevance,🔵
deepseek-chat,BOEM-2023-001,Offshore,6,44,Technical,Offshore wind turbines must maintain a minimum clearance of 22 meters above Mean High Water (MHW).,U.S. federal waters,22,meters,Bureau of Ocean Energy Management (BOEM),Navigational safety; Technical design,0.07127046913463736,0.0038222290215654915,0.09036174768240882,0.027450980392156862,0.37142857142857144,52,wind direction (partial); outer continental shelf a (partial); cut in wind speed (partial); turbine model (partial); turbine spacing (partial); turbine status (partial); caribbean fishery management council (partial); design; min depth (partial); min kilovolt (partial),True,22 meters,comprehensive_scientific,0.05,Low-Medium Relevance,🔵
deepseek-chat,N/A (Example),Offshore,10,44,Safety,Offshore wind turbines must maintain a minimum clearance of 22 meters above Mean High Water (MHW).,Navigable waters under BOEM jurisdiction,22,meters,Bureau of Ocean Energy Management (BOEM),Navigational safety; Technical design,0.06142620359632778,0.0035170300671483394,0.07343065163679023,0.027450980392156862,0.325,53,wind direction (partial); outer continental shelf a (partial); cut in wind speed (partial); turbine model (partial); turbine spacing (partial); turbine status (partial); caribbean fishery management council (partial); design; min depth (partial); min kilovolt (partial),True,22 meters,comprehensive_scientific,0.05,Low-Medium Relevance,🔵
deepseek-chat,EWF-2023-001,Offshore,31,45,Environmental,All turbine foundations must avoid designated marine protected areas by at least 5 km.,North Sea offshore wind projects,5,km,Marine Spatial Planning Directive 2023,environmental; spatial,0.188796236455143,0.007218341079318636,0.38293806977140116,0.04032258064516129,0.6296296296296297,65,sea depth (partial); wind direction (partial); outer continental shelf a (partial); cut in wind speed (partial); lease id (partial); turbine model (partial); turbine spacing (partial); foundation; turbine status (partial); design,True,5 km,comprehensive_scientific,0.15,High Relevance,🟠
deepseek-chat,NSW-REG-2023-001,Offshore,4,45,Environmental,Wind turbines must maintain a minimum distance of 500 meters from known marine mammal migration routes.,North Sea offshore wind development zones,500,meters,North Sea Environmental Protection Agency (NSEPA),environmental; wildlife protection,0.12007707118427756,0.007282371044335451,0.19442927133693844,0.04417670682730924,0.5,62,sea depth (partial); wind direction (partial); outer continental shelf a (partial); cut in wind speed (partial); turbine model (partial); turbine spacing (partial); zone; turbine status (partial); min depth (partial); life cycle (partial),True,500 meters,comprehensive_scientific,0.1,Medium-High Relevance,🟡
deepseek-chat,NS-OWF-2023-001,Offshore,7,45,Environmental,All turbine foundations must maintain a minimum clearance of 25 meters from the seabed to allow for marine life passage,North Sea development zone,25,meters,North Sea Offshore Energy Authority,environmental; structural,0.09326091996892968,0.0037601504306270027,0.12598415207816846,0.03543307086614173,0.46875,41,sea depth (partial); outer continental shelf a (partial); cut in wind speed (partial); turbine model (partial); turbine spacing (partial); foundation; zone; turbine status (partial); min depth (partial); life cycle (partial),True,25 meters,comprehensive_scientific,0.08,Medium Relevance,🟢
deepseek-chat,NS-OWF-2023-05,Offshore,36,45,Environmental,Turbine foundations must avoid coral reefs within a 500-meter buffer zone,North Sea Exclusive Economic Zones,500,meters,OSPAR Commission Annex VII,Environmental; Spatial,0.08708869798042172,0.004206205630648209,0.11324294131609702,0.028,0.4583333333333333,36,sea depth (partial); outer continental shelf a (partial); cut in wind speed (partial); lease id (partial); turbine model (partial); turbine spacing (partial); foundation; zone; turbine status (partial); power line id (partial),True,500 meters,comprehensive_scientific,0.08,Medium Relevance,🟢
deepseek-chat,OWF-REG-2023-004,Offshore,40,45,Safety,Helicopter landing zones on offshore platforms must have a minimum clearance of 15 meters in diameter.,Offshore wind farm service platforms,15,meters,International Civil Aviation Organization (ICAO),safety; aviation,0.0848634305259577,0.0049864781663304944,0.1542626698174975,0.027777777777777776,0.3103448275862069,44,wind direction (partial); outer continental shelf a (partial); cut in wind speed (partial); zone; farm power output (partial); min depth (partial); min kilovolt (partial); number of turbines per row (partial); turbine position y (partial); wind zone (partial),True,15 meters,comprehensive_scientific,0.08,Medium Relevance,🟢
deepseek-chat,OWF-2023-001,Offshore,38,45,Environmental,All turbine foundations must maintain a minimum clearance of 15 meters from the seabed to protect benthic habitats,North Sea development zones,15,meters,OSPAR Commission Decision 2022/5,environmental; structural design,0.08409222206485437,0.002952498135978689,0.10767487223587204,0.027237354085603113,0.45161290322580644,41,sea depth (partial); outer continental shelf a (partial); cut in wind speed (partial); turbine model (partial); turbine spacing (partial); foundation; zone; turbine status (partial); design; min depth (partial),True,15 meters,comprehensive_scientific,0.08,Medium Relevance,🟢
deepseek-chat,NOW-REG-2023-001,Offshore,9,45,Environmental,Turbine installations must maintain a minimum clearance of 500 meters from identified marine mammal migration routes.,U.S. federal waters,500,meters,Bureau of Ocean Energy Management (BOEM),wildlife protection; marine ecosystems,0.07558554218926,0.0036320690922705514,0.09547506157973469,0.027450980392156862,0.4,54,cooling system (partial); outer continental shelf a (partial); cut in wind speed (partial); lease id (partial); turbine model (partial); turbine spacing (partial); turbine status (partial); caribbean fishery management council (partial); min depth (partial); life cycle (partial),True,500 meters,comprehensive_scientific,0.05,Low-Medium Relevance,🔵
deepseek-chat,OWF-2023-001,Offshore,38,45,Safety,Navigation lights must be installed on all structures exceeding 20 meters above mean sea level,EEZ installations,20,meters,IMO COLREG Annex I,maritime safety; aviation,0.050766426503679546,0.0002927858373761388,0.07290367350665856,0.0038910505836575876,0.28,19,sea depth (partial); outer continental shelf a (partial); cut in wind speed (partial); current time (partial); down time (partial); turbine position y (partial); wind speed at 10m (partial); installation; time; arrival time (partial),True,20 meters,comprehensive_scientific,0.05,Low-Medium Relevance,🔵
deepseek-chat,OWED-2023-001,Offshore,5,46,Safety,Emergency shutdown systems must activate within 2 seconds of fault detection.,All floating offshore wind turbines,2,seconds,IEC 61400-3-2,"Operational safety, grid stability",0.060131037459875275,0.003604933796558683,0.0757360332433261,0.01984126984126984,0.32,55,wind direction (partial); cooling system (partial); outer continental shelf a (partial); cut in wind speed (partial); lease id (partial); turbine model (partial); turbine spacing (partial); turbine status (partial); down time (partial); number of turbines per row (partial),True,2 seconds,comprehensive_scientific,0.05,Low-Medium Relevance,🔵
deepseek-chat,NS-OWF-2023-001,Offshore,11,47,Environmental,All wind turbines must maintain a minimum distance of 1 km from marine protected areas.,North Sea Exclusive Economic Zone (EEZ),1,km,North Sea Offshore Wind Authority (NSOWA),Environmental protection; Spatial planning,0.13155284768143974,0.008631666406910404,0.18103286179343475,0.056451612903225805,0.625,67,sea depth (partial); wind direction (partial); outer continental shelf a (partial); cut in wind speed (partial); turbine model (partial); turbine spacing (partial); zone; turbine status (partial); min depth (partial); torpedo testing area (partial),True,1 km,comprehensive_scientific,0.1,Medium-High Relevance,🟡
deepseek-chat,NSW-2023-001,Offshore,43,47,Environmental,All wind turbines must maintain a minimum distance of 1 km from identified marine protected areas.,North Sea Exclusive Economic Zone (EEZ),1,km,North Sea Offshore Wind Authority (NSOWA),environmental; spatial,0.12593696312355934,0.007609394153983296,0.18396711705355423,0.04819277108433735,0.5806451612903226,72,sea depth (partial); wind direction (partial); outer continental shelf a (partial); cut in wind speed (partial); lease id (partial); turbine model (partial); turbine spacing (partial); zone; turbine status (partial); min depth (partial),True,1 km,comprehensive_scientific,0.1,Medium-High Relevance,🟡
deepseek-chat,OWED-2023-001,Offshore,58,47,Environmental,Turbine foundations must avoid coral reef habitats within a 500-meter buffer zone.,All offshore wind projects in designated marine protected areas,500,meters,Marine Protection Act (2020),Environmental impact; Marine biology,0.12400349366851426,0.007166245307903735,0.18102513059092223,0.043824701195219126,0.5806451612903226,69,wind direction (partial); outer continental shelf a (partial); cut in wind speed (partial); lease id (partial); turbine model (partial); turbine spacing (partial); foundation; zone; turbine status (partial); impact assessment (partial),True,500 meters,comprehensive_scientific,0.1,Medium-High Relevance,🟡
deepseek-chat,OWED-2023-001,Offshore,58,47,Safety,Helicopter landing zones on offshore substations must be at least 25m × 25m.,Offshore substations in the North Sea region,25,meters,North Sea Offshore Safety Directive,Aviation safety; Emergency response,0.08912978487986896,0.001726444947448049,0.11781355907830159,0.024096385542168676,0.4827586206896552,26,sea depth (partial); outer continental shelf a (partial); cut in wind speed (partial); zone; number of turbines per row (partial); turbine position y (partial); wind zone (partial); landing; wind speed at 10m (partial); danger zone (partial),True,25 meters,comprehensive_scientific,0.08,Medium Relevance,🟢
deepseek-chat,OWED-2023-001,Offshore,3,47,Environmental,Wind turbines must maintain a minimum clearance of 500 meters from known marine mammal migration routes.,All offshore wind projects in U.S. federal waters,500,meters,Bureau of Ocean Energy Management (BOEM),Environmental impact; Wildlife protection,0.0800605790091877,0.005872140029667731,0.091330743324402,0.0390625,0.425,60,wind direction (partial); outer continental shelf a (partial); cut in wind speed (partial); turbine model (partial); turbine spacing (partial); turbine status (partial); impact assessment (partial); caribbean fishery management council (partial); min depth (partial); life cycle (partial),True,500 meters,comprehensive_scientific,0.08,Medium Relevance,🟢
deepseek-chat,NSOW-REG-2023-0042,Offshore,8,47,Environmental,Turbine foundations must maintain a minimum clearance of 25 meters from the seabed to allow for marine mammal passage,North Sea Exclusive Economic Zones,25,meters,OSPAR Commission Decision 2022/17,environmental; structural design,0.07712758669051689,0.0029413279767906944,0.10118521906088104,0.031007751937984496,0.3939393939393939,41,sea depth (partial); outer continental shelf a (partial); cut in wind speed (partial); turbine model (partial); turbine spacing (partial); foundation; zone; turbine status (partial); design; min depth (partial),True,25 meters,comprehensive_scientific,0.05,Low-Medium Relevance,🔵
deepseek-chat,NSOW-REG-2023-0042,Offshore,44,47,Environmental,Turbine foundations must maintain a minimum clearance of 25 meters above seabed to allow for marine life passage,North Sea Exclusive Economic Zones,25,meters,OSPAR Commission Annex VII,environmental; technical,0.07169011475077464,0.0026333959882335854,0.08120748850519877,0.03137254901960784,0.4,41,sea depth (partial); outer continental shelf a (partial); cut in wind speed (partial); turbine model (partial); turbine spacing (partial); foundation; zone; turbine status (partial); min depth (partial); life cycle (partial),True,25 meters,comprehensive_scientific,0.05,Low-Medium Relevance,🔵
deepseek-chat,OWED-2023-001,Offshore,3,47,Safety,Emergency response vessels must be stationed within 30 minutes of turbine locations during construction.,North Sea offshore wind farms,30,minutes,European Maritime Safety Agency (EMSA),Worker safety; Emergency preparedness,0.06683862898200403,0.004823915047992663,0.09716723585122457,0.023622047244094488,0.3103448275862069,61,sea depth (partial); wind direction (partial); outer continental shelf a (partial); cut in wind speed (partial); turbine model (partial); turbine spacing (partial); farm power output (partial); turbine status (partial); min depth (partial); current time (partial),True,30 minutes,comprehensive_scientific,0.05,Low-Medium Relevance,🔵
gpt-4o-mini,,Offshore,190,48,Environmental,Cable protection may be required for up to 10% of the route.,Cable protection for the array and substation interconnection cables.,24,acres,Inspire 2021,environmental impact assessment; benthic habitat protection,0.1834398730994391,0.006292965704034844,0.34564590385058197,0.03614457831325301,0.7,32,outer continental shelf a (partial); cut in wind speed (partial); impact assessment; cable; number of turbines per row (partial); turbine position y (partial); cable type (partial); wind speed at 10m (partial); distance to substation (partial); gulf of mexico fishery management council (partial),True,24 acres,comprehensive_scientific,0.15,High Relevance,🟠
deepseek-chat,DOC-2023-001,Offshore,355,48,Environmental,Wind turbines must maintain a minimum distance of 500 meters from marine protected areas.,North Sea offshore wind projects,500,meters,Marine Spatial Planning Directive 2023,environmental; spatial,0.17843460894135144,0.008326969075006182,0.3658411579614883,0.04897959183673469,0.5555555555555556,65,sea depth (partial); wind direction (partial); outer continental shelf a (partial); cut in wind speed (partial); turbine model (partial); turbine spacing (partial); turbine status (partial); min depth (partial); torpedo testing area (partial); min kilovolt (partial),True,500 meters,comprehensive_scientific,0.15,High Relevance,🟠
gemini-1.5-pro,5-32,Offshore,221,48,Environmental,Cable protection may be required for up to 10% of the route,BL England offshore export cable construction area,10.0,%,,cable protection; habitat preservation,0.175321310487281,0.007363972787821762,0.3335463113838768,0.028225806451612902,0.6666666666666666,37,outer continental shelf a (partial); torpedo testing area (partial); cable; number of turbines per row (partial); turbine position y (partial); cable type (partial); wind speed at 10m (partial); distance to substation (partial); gulf of mexico fishery management council (partial); missile testing area (partial),True,10.0 %,comprehensive_scientific,0.15,High Relevance,🟠
deepseek-chat,NS-OW-2023-001,Offshore,327,48,Environmental,All wind turbines must maintain a minimum distance of 1 km from identified marine protected areas.,North Sea Exclusive Economic Zone,1,km,Marine Spatial Planning Directive 2022,Environmental protection; Siting,0.16946562669650575,0.0074305230594517435,0.31734364964026635,0.056451612903225805,0.6,74,sea depth (partial); wind direction (partial); outer continental shelf a (partial); cut in wind speed (partial); lease id (partial); turbine model (partial); turbine spacing (partial); zone; turbine status (partial); min depth (partial),True,1 km,comprehensive_scientific,0.15,High Relevance,🟠
claude-3-haiku-20240307,,Offshore,221,48,Environmental,"Cable protection may be required for up to 10% of the route (up to 4 acres [1.62 hectares]) for the BL England offshore export cable construction area, and up to 10% of the route (up to 17 acres [6.88 hectares]) for the Oyster Creek offshore and inshore export cable construction areas.",Offshore export cable construction areas for BL England and Oyster Creek,10,Percent,Inspire 2021,Environmental,0.16893099886268542,0.005345363535166667,0.35182171944370927,0.02681992337164751,0.5588235294117647,33,outer continental shelf a (partial); cut in wind speed (partial); torpedo testing area (partial); cable; number of turbines per row (partial); turbine position y (partial); cable type (partial); distance to substation (partial); gulf of mexico fishery management council (partial); missile testing area (partial),True,10 Percent,comprehensive_scientific,0.15,High Relevance,🟠
gemini-1.5-pro,5-32,Offshore,221,48,Environmental,Cable protection may be required for up to 10% of the route,Oyster Creek offshore and inshore export cable construction area,10.0,%,,cable protection; habitat preservation,0.16736542045807487,0.007165054905242534,0.32453645652505436,0.028,0.6153846153846154,37,outer continental shelf a (partial); cut in wind speed (partial); torpedo testing area (partial); cable; number of turbines per row (partial); turbine position y (partial); cable type (partial); wind speed at 10m (partial); distance to substation (partial); gulf of mexico fishery management council (partial),True,10.0 %,comprehensive_scientific,0.15,High Relevance,🟠
claude-3-haiku-20240307,10-43,Offshore,364,48,Spatial,Cable protection shall be calculated using a 2.99 m total width,Cable protection areas,2.99,m,Ocean Wind 1 Offshore Wind Farm Essential Fish Habitat Assessment,Technical,0.16425513460722663,0.010644734760911153,0.2814123048170079,0.044534412955465584,0.6666666666666666,64,wind direction (partial); outer continental shelf a (partial); cut in wind speed (partial); lease id (partial); farm power output (partial); impact assessment (partial); torpedo testing area (partial); cable; number of turbines per row (partial); power line id (partial),True,2.99 m,comprehensive_scientific,0.15,High Relevance,🟠
gemini-1.5-pro,"6-18, 6-19, 6-20",Offshore,277,48,Technical,Ocean Wind 1’s turbine array row spacing would be reduced from 1 nm between rows to no less than 0.99 nm between rows,Ocean Wind 1 turbine array row spacing,0.99,nm,,wind farm layout; turbine spacing,0.16368453506030756,0.011587223687570994,0.3213100132708971,0.023809523809523808,0.5789473684210527,40,wind direction (partial); outer continental shelf a (partial); cut in wind speed (partial); turbine model (partial); turbine spacing; farm power output (partial); turbine status (partial); number of turbines per row (partial); turbine position y (partial); wind zone (partial),True,0.99 nm,comprehensive_scientific,0.15,High Relevance,🟠
gpt-4o-mini,,Offshore,194,48,Environmental,Cable protection may be required for up to 10% of the route.,Cable installation activities,17,acres,Ocean Wind 2022,environmental impact assessment; marine habitat protection,0.15599153647782762,0.008368873267564567,0.25504635289996264,0.04065040650406504,0.68,49,wind direction (partial); outer continental shelf a (partial); cut in wind speed (partial); impact assessment; cable; number of turbines per row (partial); turbine position y (partial); wind zone (partial); cable type (partial); wind speed at 10m (partial),True,17 acres,comprehensive_scientific,0.15,High Relevance,🟠
deepseek-chat,OWED-2023-001,Offshore,190,48,Environmental,Wind turbines must maintain a minimum clearance of 1 km from migratory bird pathways.,North Sea offshore wind projects,1,km,Marine Spatial Planning Directive (EU 2022),wildlife protection; project siting,0.15159652582275973,0.00786574606938503,0.27127853576113015,0.052,0.5666666666666667,59,sea depth (partial); wind direction (partial); outer continental shelf a (partial); cut in wind speed (partial); turbine model (partial); turbine spacing (partial); turbine status (partial); min depth (partial); life cycle (partial); min kilovolt (partial),True,1 km,comprehensive_scientific,0.15,High Relevance,🟠
gpt-4o-mini,5-32,Offshore,221,48,Technical,Cable protection may be required for up to 10% of the route (up to 4 acres [1.62 hectares]),Export cable construction area,4,acres,Inspire 2021,environmental impact assessment; marine habitat protection,0.14808058084504983,0.007562433046767754,0.2487303322994493,0.03968253968253968,0.625,41,outer continental shelf a (partial); cut in wind speed (partial); impact assessment; torpedo testing area (partial); cable; number of turbines per row (partial); turbine position y (partial); cable type (partial); wind speed at 10m (partial); distance to substation (partial),True,4 acres,comprehensive_scientific,0.1,Medium-High Relevance,🟡
gpt-4o-mini,,Offshore,191,48,Environmental,Cable protection may be required for up to 10% of the route (up to 4 acres).,Cable installation activities,4,acres,Inspire 2021,environmental impact assessment; benthic habitat protection,0.14544667401048308,0.005881065688488681,0.2531808640318564,0.0321285140562249,0.6071428571428571,32,outer continental shelf a (partial); cut in wind speed (partial); impact assessment; cable; number of turbines per row (partial); turbine position y (partial); cable type (partial); wind speed at 10m (partial); installation; distance to substation (partial),True,4 acres,comprehensive_scientific,0.1,Medium-High Relevance,🟡
claude-3-haiku-20240307,10-43,Offshore,364,48,Spatial,Cable installation and seafloor preparation shall be calculated using a 25 m total width,Cable installation and seafloor preparation areas,25,m,Ocean Wind 1 Offshore Wind Farm Essential Fish Habitat Assessment,Technical,0.14446288776414734,0.009825082019840217,0.241075045302498,0.04417670682730924,0.59375,68,sea depth (partial); wind direction (partial); outer continental shelf a (partial); cut in wind speed (partial); lease id (partial); farm power output (partial); impact assessment (partial); torpedo testing area (partial); cable; number of turbines per row (partial),True,25 m,comprehensive_scientific,0.1,Medium-High Relevance,🟡
