model_name,document_number,type_of_wind_farm,chunk_number,document_id,constraint_type,requirement,scope,numerical_value,unit,source,related_domains,total_score,tfidf_mean_similarity,tfidf_max_similarity,jaccard_similarity,semantic_density,match_count,matched_keywords,has_numerical_values,extracted_numerical_value,scoring_method,threshold_level,relevance_category,priority_color
gemini-1.5-pro,,Offshore,10,40,Environmental,"LOA Holder's vessels, regardless of size, must immediately reduce speed to 10 kn or less when any large whale (other than a North Atlantic right whale) is observed within 500 meters (m; 1,640 feet (ft)) of an underway vessel",Transit within 500m of a large whale (excluding North Atlantic right whale),10.0,kn,,marine mammal protection; vessel operations,0.0711996961757986,0.0019348361480006,0.0771004951869331,0.0330882352941176,0.4067796610169492,33,outer continental shelf a (partial); cut in wind speed (partial); number of turbines per row (partial); turbine position y (partial); wind speed at 10m (partial); distance to substation (partial); gulf of mexico fishery management council (partial); number of blades (partial); max wind speed (partial); wind speed (partial),True,10.0 kn,comprehensive_scientific,0.05,Low-Medium Relevance,🔵
gpt-4o-mini,,Offshore,15,40,Technical,"The lowest bubble ring must be in contact with the seafloor for the full circumference of the ring, and the weights attached to the bottom ring must ensure 100-percent seafloor contact.",Bubble curtain installation during construction phase.,100.0,percent,,noise mitigation; marine construction,0.0710834114252739,0.0009186804605278,0.0911163389132625,0.0192307692307692,0.3953488372093023,24,sea depth (partial); outer continental shelf a (partial); cut in wind speed (partial); number of turbines per row (partial); wind speed at 10m (partial); installation; distance to substation (partial); gulf of mexico fishery management council (partial); number of blades (partial); distance to population center (partial),True,100.0 percent,comprehensive_scientific,0.05,Low-Medium Relevance,🔵
gpt-4o-mini,50 CFR 217.265(g)(10),Offshore,53,40,Technical,"LOA Holder must ensure the detection is reported as soon as possible to NMFS, but no longer than 24 hours after the detection.",Construction phase,24.0,hours,50 CFR 217.265(g)(11),marine mammal protection; acoustic monitoring,0.0710516956637681,0.0008695161165053,0.1084615035057594,0.0151515151515151,0.3513513513513513,11,outer continental shelf a (partial); cut in wind speed (partial); distance to substation (partial); distance to population center (partial); power monitoring (partial); distance to road (partial); marine spatial planning (partial); protection system (partial); cons focus (partial); distance to railway (partial),True,24.0 hours,comprehensive_scientific,0.05,Low-Medium Relevance,🔵
gpt-4.1,Page 15 of 29,Offshore,23,27,Technical,"For purposes of calculating emissions from vessels servicing or associated with an OCS source while at the source, and while enroute to or from the source when within 25 NM of the source, the permittee shall utilize emission factors from: an applicable Engine International Air Pollution Prevention (“EIAPP”) or International Air Pollution Prevention (“IAPP”) certificate, issued by EPA, containing associated engine Annex VI NO X standards, engine manufacturers specifications, or engine manufacturers testing data.",OCS sources; vessels servicing or associated; within 25 NM; operational phase,25.0,NM,EIAPP certificate; IAPP certificate; EPA; Annex VI NO X standards,air emissions; marine vessel compliance; environmental impact assessment,0.0710513838491209,0.001104855665769,0.0861806560918951,0.0314685314685314,0.3846153846153846,46,outer continental shelf a (partial); cut in wind speed (partial); impact assessment; torpedo testing area (partial); cable; number of turbines per row (partial); turbine position y (partial); load factor (partial); cable type (partial); wind speed at 10m (partial),True,25.0 NM,comprehensive_scientific,0.05,Low-Medium Relevance,🔵
gemini-1.5-pro,page 12 of 28,Offshore,25,40,Technical,"The lowest bubble ring must be in contact with the seafloor for the full circumference of the ring, and the weights attached to the bottom ring must ensure 100-percent seafloor contact",UXO/MEC detonation mitigation,100.0,percent,50 CFR 217.264(e)(9)(ii),marine mammal protection; noise mitigation,0.0708228478849351,0.0005222460964222,0.093643736300749,0.0187265917602996,0.3877551020408163,21,sea depth (partial); outer continental shelf a (partial); cut in wind speed (partial); number of turbines per row (partial); wind speed at 10m (partial); distance to substation (partial); gulf of mexico fishery management council (partial); number of blades (partial); distance to population center (partial); wind speed at 50m (partial),True,100.0 percent,comprehensive_scientific,0.05,Low-Medium Relevance,🔵
gemini-1.5-pro,,Offshore,8,34,Safety,"must not be on watch for more than 4 consecutive hours, with at least a 2-hour break after a 4-hour watch, unless a different schedule is approved by the Lessor",PSOs (Protected Species Observers) during construction,4.0,hours,,personnel safety; protected species observation,0.0704924236374398,0.0013442945092244,0.1170966840619193,0.0150375939849624,0.3181818181818182,16,outer continental shelf a (partial); cut in wind speed (partial); number of turbines per row (partial); turbine position y (partial); wind speed at 10m (partial); wind speed at 50m (partial); fish species (partial); impact area uri (partial); specific humidity at 2m (partial); temperature at 2m (partial),True,4.0 hours,comprehensive_scientific,0.05,Low-Medium Relevance,🔵
gemini-1.5-pro,Page 17 of 29,Offshore,27,27,Environmental,"The Marine Engines on Primary Crew Transfer Vessel, while operating as an OCS source, shall be EPA certified to the Marine Tier 3 (Category 3 Marine Engines) NOx, HC, and CO emission standards or Marine Tier 4 (Category 2 Marine Engines) NOx, HC, and CO emission standards specified within 40 C.F.R. Part 1042.",Primary Crew Transfer Vessel operating as an OCS source,600.0,kW,"40 C.F.R. Part 60 Subpart IIII (§60.4200–60.4219, Table 1–Table 8), 40 C.F.R. Part 52.21, 310 CMR 7.00 Appendix A",air emissions; engine certification,0.0701972194037597,0.0004181181072717,0.1041114087106563,0.0103092783505154,0.3673469387755102,19,outer continental shelf a (partial); cut in wind speed (partial); end date (partial); number of turbines per row (partial); turbine position y (partial); wind speed at 10m (partial); distance to substation (partial); distance to population center (partial); wind speed at 50m (partial); specific humidity at 2m (partial),True,600.0 kW,comprehensive_scientific,0.05,Low-Medium Relevance,🔵
deepseek-chat,DOC-2023-OWF-001,Offshore,1,40,Technical,Substation foundations must be designed to withstand a 100-year storm event with 30% additional safety margin,All offshore wind facilities in US waters,30,%,ASCE/SEI 7-22 Offshore Structures Standard,structural engineering; safety,0.0700854608602838,0.0042159272595861,0.0957625342870655,0.0269230769230769,0.3428571428571428,49,wind direction (partial); outer continental shelf a (partial); cut in wind speed (partial); foundation; design; number of turbines per row (partial); turbine position y (partial); wind zone (partial); wind speed at 10m (partial); distance to substation (partial),True,30 %,comprehensive_scientific,0.05,Low-Medium Relevance,🔵
deepseek-reasoner,30 CFR Part 585,Offshore,14,18,Spatial,Wind turbine generators must maintain a minimum clearance of 1.0 nautical mile from any charted shipping fairway.,Offshore wind projects in designated shipping lanes,1.0,nautical mile,US Coast Guard Navigation Safety Standards,Spatial; Safety,0.0700505684633063,0.0058129354343704,0.0827964579373781,0.0232558139534883,0.3823529411764705,53,wind direction (partial); outer continental shelf a (partial); cut in wind speed (partial); turbine model (partial); turbine spacing (partial); turbine status (partial); design; min depth (partial); min kilovolt (partial); number of turbines per row (partial),True,1.0 nautical mile,comprehensive_scientific,0.05,Low-Medium Relevance,🔵
gpt-4o-mini,,Offshore,8,40,Safety,"LOA Holder must comply with the following vessel strike avoidance measures, unless an emergency situation presents a threat to the health, safety, or life of a person.",Specified geographical region during project activities involving vessels.,10.0,kn,,navigational safety; marine mammal protection,0.0698935005119328,0.0015316095928585,0.0968362167375359,0.0304182509505703,0.3414634146341463,36,outer continental shelf a (partial); cut in wind speed (partial); lease id (partial); life cycle (partial); number of turbines per row (partial); power line id (partial); turbine position y (partial); wind speed at 10m (partial); distance to substation (partial); gulf of mexico fishery management council (partial),True,10.0 kn,comprehensive_scientific,0.05,Low-Medium Relevance,🔵
deepseek-reasoner,,Offshore,20,18,Environmental,Mandatory 10-nautical mile buffer zone around sensitive coral reefs,Marine habitats near offshore wind projects,10,nautical miles,National Oceanic and Atmospheric Administration (NOAA),Environmental,0.0698694226144795,0.0043059994224652,0.1167070073685759,0.0198412698412698,0.2916666666666667,49,wind direction (partial); outer continental shelf a (partial); cut in wind speed (partial); zone; min depth (partial); min kilovolt (partial); number of turbines per row (partial); turbine position y (partial); wind zone (partial); wind speed at 10m (partial),True,10 nautical miles,comprehensive_scientific,0.05,Low-Medium Relevance,🔵
gemini-1.5-pro,,Offshore,4,34,Environmental,The Lessee must ensure all vessels maintain a separation distance of 100 meters (328 ft) or greater from any sighted non-delphinoid cetacean.,Vessel operations near non-delphinoid cetaceans,100.0,meters,,marine mammal protection; vessel operation,0.0697445365071653,0.0015101636502363,0.1007979071532398,0.023076923076923,0.3428571428571428,33,outer continental shelf a (partial); cut in wind speed (partial); lease id (partial); number of turbines per row (partial); power line id (partial); turbine position y (partial); wind speed at 10m (partial); distance to substation (partial); gulf of mexico fishery management council (partial); number of blades (partial),True,100.0 meters,comprehensive_scientific,0.05,Low-Medium Relevance,🔵
gemini-1.5-pro,50 CFR Part 217 Subpart AA (up to date as of 6/12/2025) 50 CFR 217.265(c)(2) (enhanced display) page 20 of 28; 50 CFR 217.265(c)(3),Offshore,43,40,Environmental,"Concurrently, at least one PAM operator per acoustic data stream (equivalent to the number of acoustic buoys) must be actively monitoring for marine mammals 60 minutes before, during, and 30 minutes after impact pile driving or UXO/MEC detonation in accordance with a NMFS-approved PAM Plan",Pile driving and UXO/MEC detonation activities,1.0,PAM operator per acoustic data stream,50 CFR 217.265(c)(2),marine mammal protection; acoustic monitoring; personnel requirements,0.0695584007379034,0.0016951796532592,0.0856696885668089,0.039426523297491,0.3529411764705882,33,outer continental shelf a (partial); cut in wind speed (partial); impact assessment (partial); min depth (partial); current time (partial); min kilovolt (partial); number of turbines per row (partial); turbine position y (partial); wind speed at 10m (partial); distance to substation (partial),True,1.0 PAM operator per acoustic data stream,comprehensive_scientific,0.05,Low-Medium Relevance,🔵
deepseek-reasoner,OWF-REG-2023-004,Offshore,19,18,Environmental,Underwater noise levels during pile driving shall not exceed 160 dB re 1μPa at 750 m from source,Pile driving operations in offshore wind construction,160,dB re 1μPa,Marine Wildlife Protection Directive 2021/OST/07,Environmental,0.069254077510193,0.0029086748067769,0.1010376994062146,0.0271317829457364,0.3235294117647059,39,wind direction (partial); outer continental shelf a (partial); cut in wind speed (partial); life cycle (partial); number of turbines per row (partial); wind zone (partial); wind speed at 10m (partial); gulf of mexico fishery management council (partial); water bodies (partial); number of blades (partial),True,160 dB re 1μPa,comprehensive_scientific,0.05,Low-Medium Relevance,🔵
gpt-4o-mini,50 CFR 217.264(c)(6),Offshore,14,40,Safety,Impact pile driving must be delayed until the animal has been visually observed exiting the clearance zone or until a specific time period has elapsed with no further sightings.,Impact pile driving phase,15.0,minutes,50 CFR 217.264(c)(7),marine mammal protection; construction safety,0.0692230569840394,0.0036549343727702,0.0971491034455782,0.0264150943396226,0.3333333333333333,21,outer continental shelf a (partial); cut in wind speed (partial); zone; impact assessment (partial); current time (partial); down time (partial); number of turbines per row (partial); turbine position y (partial); wind zone (partial); time,True,15.0 minutes,comprehensive_scientific,0.05,Low-Medium Relevance,🔵
gemini-1.5-pro,,Offshore,11,40,Safety,"If one of these species (sperm whales and non-North Atlantic right whale baleen whales) is sighted within 100 m of a transiting vessel, LOA Holder's vessel must reduce speed and shift the engine to neutral. Engines must not be engaged until the whale has moved outside of the vessel's path and beyond 100 m",Vessel operations in the vicinity of sperm whales and non-North Atlantic right whale baleen whales,100.0,meters,,marine mammal protection; vessel operation; collision avoidance,0.0692227617847674,0.0018067572549507,0.0618457858268607,0.0398550724637681,0.419753086419753,45,outer continental shelf a (partial); cut in wind speed (partial); lease id (partial); number of turbines per row (partial); power line id (partial); turbine position y (partial); wind speed at 10m (partial); distance to substation (partial); gulf of mexico fishery management council (partial); number of blades (partial),True,100.0 meters,comprehensive_scientific,0.05,Low-Medium Relevance,🔵
gpt-4.1-mini,,Offshore,12,18,Jurisdictional,The applicant must meet with all agencies that must either permit or be consulted regarding the proposed action at least once prior to the submittal of the COP.,Pre-submittal phase of the COP,1.0,meeting,BOEM guidance,agency coordination; permitting process,0.0690199830633292,0.001371837376842,0.0971403588379216,0.0188679245283018,0.3555555555555555,41,outer continental shelf a (partial); cut in wind speed (partial); lease id (partial); caribbean fishery management council (partial); number of turbines per row (partial); power line id (partial); turbine position y (partial); wind speed at 10m (partial); distance to substation (partial); gulf of mexico fishery management council (partial),True,1.0 meeting,comprehensive_scientific,0.05,Low-Medium Relevance,🔵
gpt-4o-mini,50 CFR 217.264(f)(6),Offshore,29,40,Safety,LOA Holder is required to ramp-up acoustic sources prior to commencing full power and ensure visual clearance zones are fully visible.,Survey activities using acoustic sources.,30.0,minutes,50 CFR 217.264(f)(5),marine mammal protection; survey safety,0.0681338043265404,0.0018615488416416,0.0948714862071496,0.0151515151515151,0.358974358974359,24,outer continental shelf a (partial); cut in wind speed (partial); zone; farm power output (partial); power; power line id (partial); turbine position y (partial); wind zone (partial); power line (partial); danger zone (partial),True,30.0 minutes,comprehensive_scientific,0.05,Low-Medium Relevance,🔵
gpt-4o-mini,D,Offshore,46,27,Technical,"If requested in writing by the EPA, the Permittee shall have up to 30 days to submit to the EPA, an Emission Reduction Plan that meets the requirements of 310 CMR 8.08.",Operational phase,30,days,310 CMR 8.08(1) – (6),emission control; environmental compliance,0.0677370690764794,0.0008003611559002,0.0961547904352945,0.0189393939393939,0.3478260869565217,22,outer continental shelf a (partial); cut in wind speed (partial); number of turbines per row (partial); turbine position y (partial); wind speed at 10m (partial); distance to substation (partial); gulf of mexico fishery management council (partial); number of blades (partial); operational event (partial); distance to population center (partial),True,30 days,comprehensive_scientific,0.05,Low-Medium Relevance,🔵
gpt-4.1,Page 15 of 29,Offshore,23,27,Technical,"For purposes of calculating emissions from vessels servicing or associated with an OCS source while at the source, and while enroute to or from the source when within 25 NM of the source without a Certificate of Conformity, EIAPP certificate, or IAPP certificate, the Permittee shall utilize the most representative NOx and VOC emission factors for the vessel utilized as contained in the EPA Port Emissions Inventory Guidance (EPA-420-B-22-011, April 2022).","OCS sources; vessels servicing or associated; within 25 NM; operational phase; vessels without COC, EIAPP, or IAPP certificate",25.0,NM,"EPA Port Emissions Inventory Guidance (EPA-420-B-22-011, April 2022)",air emissions; marine vessel compliance; environmental impact assessment,0.0677266969313889,0.0008939581899387,0.0810670394684381,0.0310344827586206,0.3684210526315789,44,outer continental shelf a (partial); cut in wind speed (partial); lease id (partial); impact assessment; number of turbines per row (partial); power line id (partial); turbine position y (partial); load factor (partial); wind speed at 10m (partial); distance to substation (partial),True,25.0 NM,comprehensive_scientific,0.05,Low-Medium Relevance,🔵
gemini-1.5-pro,page 12 of 28,Offshore,25,40,Technical,LOA Holder must provide NMFS Office of Protected Resources with a bubble curtain performance test and maintenance report to review within 72 hours after each UO/MEC is detonated.,UXO/MEC detonation mitigation,72.0,hours,50 CFR 217.264(e)(9)(iv),reporting; monitoring; marine mammal protection; noise mitigation,0.0673500817392788,0.0013455989897554,0.089454807964597,0.033210332103321,0.3333333333333333,37,outer continental shelf a (partial); cut in wind speed (partial); lease id (partial); number of turbines per row (partial); power line id (partial); wind speed at 10m (partial); distance to substation (partial); gulf of mexico fishery management council (partial); number of blades (partial); hurricane id (partial),True,72.0 hours,comprehensive_scientific,0.05,Low-Medium Relevance,🔵
gpt-4o-mini,,Offshore,49,40,Environmental,LOA Holder must provide a final report within 30 days following resolution of NMFS' comments on the draft report.,Operational phase,30.0,days,National Marine Fisheries Service (NMFS),marine mammal protection; environmental monitoring,0.0673400077165014,0.0014270255900517,0.1027723249349358,0.0234375,0.3125,37,outer continental shelf a (partial); cut in wind speed (partial); lease id (partial); number of turbines per row (partial); power line id (partial); turbine position y (partial); wind speed at 10m (partial); distance to substation (partial); gulf of mexico fishery management council (partial); number of blades (partial),True,30.0 days,comprehensive_scientific,0.05,Low-Medium Relevance,🔵
gemini-1.5-pro,page 25 of 28,Offshore,55,40,Environmental,"must ensure the sighting is immediately (if not feasible, as soon as possible and no longer than 24 hours after the sighting) reported to NMFS and the Right Whale Sightings Advisory System (RWSAS)",North Atlantic right whale sightings,24.0,hours,50 CFR 217.265(g)(13)(ii),marine mammal protection; environmental monitoring; reporting requirements,0.0668642022100719,0.0009806662457576,0.0848560914915956,0.025830258302583,0.3584905660377358,20,cooling system (partial); outer continental shelf a (partial); cut in wind speed (partial); turbine position y (partial); wind speed at 10m (partial); distance to substation (partial); distance to population center (partial); wind speed at 50m (partial); power monitoring (partial); north pacific fishery management council (partial),True,24.0 hours,comprehensive_scientific,0.05,Low-Medium Relevance,🔵
gemini-1.5-pro,,Offshore,56,40,Safety,"LOA Holder must provide NMFS Office of Protected Resources with notification of planned UXO/MEC detonation as soon as possible but at least 48 hours prior to the planned detonation, unless this 48-hour notification would create delays to the detonation that would result in imminent risk of human life or safety.",UXO/MEC detonation during offshore wind farm activities,48.0,hours,,explosive handling; safety procedures; marine environment,0.0662721439310921,0.0025263594025954,0.1012721736146509,0.0326086956521739,0.2835820895522388,55,wind direction (partial); outer continental shelf a (partial); cut in wind speed (partial); lease id (partial); farm power output (partial); min depth (partial); life cycle (partial); min kilovolt (partial); number of turbines per row (partial); power line id (partial),True,48.0 hours,comprehensive_scientific,0.05,Low-Medium Relevance,🔵
gpt-4o-mini,50 CFR 217.264(e)(12)(ii),Offshore,27,40,Technical,LOA Holder must submit a SFV Plan for UXO/MEC detonation to NMFS Office of Protected Resources for review and approval at least 180 days prior to planned start of UXO/MEC detonation activities and abide by the Plan if approved.,UXO/MEC detonation activities,180.0,days,50 CFR 217.264(e)(12)(ii),marine mammal protection; explosive ordnance disposal; environmental monitoring,0.0657692398134177,0.0010202969070978,0.0702895331736607,0.0328467153284671,0.3770491803278688,38,outer continental shelf a (partial); cut in wind speed (partial); lease id (partial); number of turbines per row (partial); power line id (partial); turbine position y (partial); wind speed at 10m (partial); distance to substation (partial); gulf of mexico fishery management council (partial); number of blades (partial),True,180.0 days,comprehensive_scientific,0.05,Low-Medium Relevance,🔵
gemini-2.5-flash,page 18 of 28,Offshore,38,40,Environmental,"LOA Holder must submit resumes for approval at least 60 days prior to PSO and PAM operator use. Resumes must include information related to relevant education, experience, and training, including dates, duration, location, and description of prior PSO or PAM operator experience. Resumes must be accompanied by relevant documentation of successful completion of necessary training.",Personnel (PSO and PAM operators) involved in marine mammal monitoring for the Ocean Wind 1 project during construction.,60.0,days,50 CFR 217.265(a)(10),environmental monitoring; personnel qualification; regulatory compliance,0.0654481989615825,0.0022491728265635,0.0746884898894002,0.0421052631578947,0.3372093023255814,53,wind direction (partial); outer continental shelf a (partial); cut in wind speed (partial); end date (partial); lease date (partial); number of turbines per row (partial); turbine position y (partial); wind zone (partial); wind speed at 10m (partial); distance to substation (partial),True,60.0 days,comprehensive_scientific,0.05,Low-Medium Relevance,🔵
gemini-1.5-pro,50 CFR 217.264(b)(4) (enhanced display) page 5 of 28,Offshore,9,40,Safety,"LOA Holder's underway vessels (e.g., transiting, surveying) operating at any speed must have a dedicated visual observer on duty at all times to monitor for marine mammals within a 180° direction of the forward path of the vessel (90° port to 90° starboard) located at an appropriate vantage point for ensuring vessels are maintaining appropriate separation distances.",LOA Holder's vessels transiting and surveying,180.0,degrees,50 CFR 217.264(b)(3),marine mammal observation; vessel safety,0.065216467687582,0.0011481309569505,0.0542412227331779,0.0244755244755244,0.4358974358974359,36,wind direction (partial); outer continental shelf a (partial); cut in wind speed (partial); current time (partial); down time (partial); number of turbines per row (partial); turbine position y (partial); wind speed at 10m (partial); time; distance to substation (partial),True,180.0 degrees,comprehensive_scientific,0.05,Low-Medium Relevance,🔵
gemini-1.5-pro,50 CFR Part 217 Subpart AA (up to date as of 6/12/2025) 50 CFR 217.265(c)(2) (enhanced display) page 20 of 28; 50 CFR 217.265(c)(3),Offshore,43,40,Environmental,LOA Holder must conduct PAM for at least 24 hours immediately prior to pile driving or UXO/MEC detonation activities.,Pile driving and UXO/MEC detonation activities,24.0,hours,50 CFR 217.265(c)(3),marine mammal protection; acoustic monitoring; pre-activity monitoring,0.0651592437523101,0.0008627131011392,0.1002463292386491,0.0189393939393939,0.3095238095238095,17,outer continental shelf a (partial); cut in wind speed (partial); turbine position y (partial); wind speed at 10m (partial); distance to substation (partial); distance to population center (partial); wind speed at 50m (partial); power monitoring (partial); specific humidity at 2m (partial); temperature at 2m (partial),True,24.0 hours,comprehensive_scientific,0.05,Low-Medium Relevance,🔵
gpt-4o-mini,,Offshore,51,40,Technical,"If any in-situ calibration checks for hydrophones reveal a calibration drift greater than 0.75 dB, LOA Holder must indicate full details of the calibration procedure, results, and any associated issues in the 48-hour interim reports.",Hydrophone calibration during construction and operation phases.,0.75,dB,,acoustic monitoring; marine mammal protection; regulatory compliance,0.0644695291440443,0.0006908192214586,0.0861712508690728,0.0218978102189781,0.3396226415094339,25,outer continental shelf a (partial); cut in wind speed (partial); number of turbines per row (partial); turbine position y (partial); wind speed at 10m (partial); distance to substation (partial); gulf of mexico fishery management council (partial); number of blades (partial); distance to population center (partial); wind speed at 50m (partial),True,0.75 dB,comprehensive_scientific,0.05,Low-Medium Relevance,🔵
gpt-4o-mini,,Offshore,56,40,Safety,"If an UXO/MEC detonation occurs, within 72 hours after a detonation but before the next detonation, whichever is sooner, LOA Holder must report to NMFS Office of Protected Resources the time, date, location (latitude/longitude Decimal Degrees), charge weight size, justification on why detonation was necessary and other means of removal or avoidance could not occur, all detections of marine mammals within the UXO/MEC zones, and any mitigative action taken.",Post-detonation reporting for UXO/MEC activities.,72.0,hours,,explosive safety; marine mammal protection; environmental monitoring,0.06432070355378,0.0028437330695631,0.064533000460151,0.0409556313993174,0.3563218390804598,53,outer continental shelf a (partial); cut in wind speed (partial); lease id (partial); zone; end date (partial); current time (partial); down time (partial); lease date (partial); number of turbines per row (partial); power line id (partial),True,72.0 hours,comprehensive_scientific,0.05,Low-Medium Relevance,🔵
gpt-4o-mini,50 CFR 217.264(e)(9)(iv),Offshore,25,40,Technical,LOA Holder must provide NMFS Office of Protected Resources with a bubble curtain performance test and maintenance report to review within 72 hours after each UO/MEC is detonated.,"Construction phase, bubble curtain performance",72.0,hours,50 CFR 217.264(e)(9)(iv),marine mammal protection; construction practices,0.0642927616740733,0.0010919157199407,0.0866438212624707,0.0297397769516728,0.3191489361702128,36,outer continental shelf a (partial); cut in wind speed (partial); lease id (partial); number of turbines per row (partial); power line id (partial); wind speed at 10m (partial); distance to substation (partial); gulf of mexico fishery management council (partial); number of blades (partial); hurricane id (partial),True,72.0 hours,comprehensive_scientific,0.05,Low-Medium Relevance,🔵
gemini-1.5-pro,,Offshore,44,40,Environmental,"PSOs on HRG vessels must begin monitoring 30 minutes prior to activating acoustic sources, during the use of these acoustic sources, and for 30 minutes after use of these acoustic sources has ceased",HRG surveys,30.0,minutes,,marine mammal monitoring; acoustic surveys,0.0642591392693444,0.0009152624880365,0.102445636691818,0.0194552529182879,0.2926829268292683,27,outer continental shelf a (partial); cut in wind speed (partial); min depth (partial); min kilovolt (partial); number of turbines per row (partial); turbine position y (partial); wind speed at 10m (partial); distance to substation (partial); gulf of mexico fishery management council (partial); number of blades (partial),True,30.0 minutes,comprehensive_scientific,0.05,Low-Medium Relevance,🔵
gpt-4.1,Page 27 of 29,Offshore,46,27,Technical,"If requested in writing by the EPA, the Permittee shall have up to 30 days to submit to the EPA, an Emission Reduction Plan that meets the requirements of 310 CMR 8.08.",Permittee; emission reduction planning,30.0,days,310 CMR 8.08(1) – (6),air quality compliance; emissions management,0.0642375221448459,0.0009383517783501,0.0846490632560836,0.0188679245283018,0.3469387755102041,25,outer continental shelf a (partial); cut in wind speed (partial); caribbean fishery management council (partial); number of turbines per row (partial); turbine position y (partial); wind speed at 10m (partial); distance to substation (partial); gulf of mexico fishery management council (partial); number of blades (partial); distance to population center (partial),True,30.0 days,comprehensive_scientific,0.05,Low-Medium Relevance,🔵
gemini-1.5-pro,page 24 of 28,Offshore,53,40,Environmental,"If at any time [...] LOA Holder becomes aware of any issue [...] which may [...] call into question the validity of any measured Level A harassment or Level B harassment isopleths [...], LOA Holder must inform NMFS Office of Protected Resources within 1 business day of becoming aware of this issue or before the next pile is driven (or UXO/MEC is detonated), whichever comes first.","Construction phase, Pile driving and UXO/MEC detonation activities",1.0,business day,50 CFR 217.265(g)(10),marine mammal protection; noise pollution; environmental monitoring,0.0641352097643779,0.0016071528083077,0.0693453142022631,0.0273972602739726,0.3720930232558139,49,outer continental shelf a (partial); cut in wind speed (partial); lease id (partial); min depth (partial); current time (partial); down time (partial); min kilovolt (partial); number of turbines per row (partial); power line id (partial); turbine position y (partial),True,1.0 business day,comprehensive_scientific,0.05,Low-Medium Relevance,🔵
gemini-1.5-pro,50 CFR Part 217 Subpart AA (up to date as of 6/12/2025) 50 CFR 217.265(c)(2) (enhanced display) page 20 of 28; 50 CFR 217.265(c)(3),Offshore,43,40,Environmental,"If an aerial platform is required or used (per § 217.264(e)(7)), at least two on-duty PSOs must be actively searching for marine mammals.",Pile driving and UXO/MEC detonation activities using aerial platform,2.0,PSOs,50 CFR 217.265(c)(2),marine mammal protection; aerial surveillance; personnel requirements,0.0638600431037145,0.000635192390532,0.0889895841280359,0.0145454545454545,0.34,19,sea depth (partial); outer continental shelf a (partial); cut in wind speed (partial); number of turbines per row (partial); turbine position y (partial); wind speed at 10m (partial); distance to substation (partial); distance to population center (partial); wind speed at 50m (partial); land use (partial),True,2.0 PSOs,comprehensive_scientific,0.05,Low-Medium Relevance,🔵
gpt-4o-mini,,Offshore,44,40,Safety,"PSOs on HRG vessels must begin monitoring 30 minutes prior to activating acoustic sources, during the use of these acoustic sources, and for 30 minutes after use of these acoustic sources has ceased.",HRG surveys using acoustic sources.,30.0,minutes,,marine mammal monitoring; acoustic source management,0.0638006911352494,0.0012218088878271,0.0918921727860095,0.0231660231660231,0.3111111111111111,32,outer continental shelf a (partial); cut in wind speed (partial); caribbean fishery management council (partial); min depth (partial); min kilovolt (partial); number of turbines per row (partial); turbine position y (partial); wind speed at 10m (partial); distance to substation (partial); gulf of mexico fishery management council (partial),True,30.0 minutes,comprehensive_scientific,0.05,Low-Medium Relevance,🔵
gemini-1.5-pro,Page 27 of 29,Offshore,46,27,Environmental,"If requested in writing by the EPA, the Permittee shall have up to 30 days to submit to the EPA, an Emission Reduction Plan that meets the requirements of 310 CMR 8.08.",Emission Reduction Plan,30.0,days,310 CMR 8.08(1) – (6),emissions; environmental planning,0.0637268217861537,0.0004702266562265,0.0856756243783569,0.015267175572519,0.3478260869565217,20,outer continental shelf a (partial); cut in wind speed (partial); number of turbines per row (partial); turbine position y (partial); wind speed at 10m (partial); distance to substation (partial); gulf of mexico fishery management council (partial); number of blades (partial); distance to population center (partial); planning,True,30.0 days,comprehensive_scientific,0.05,Low-Medium Relevance,🔵
gpt-4.1,"OCS-R1-05, Section IX",Offshore,42,27,Jurisdictional,"The Permittee shall notify the EPA, in writing, at least 30 days, but no more than 90 days, prior to locating the first OCS source within the WDA.",Prior to locating first OCS source within Wind Development Area (WDA),30.0,days (minimum advance notice),"40 C.F.R. Part 55 (§ 55.1–55.15, Appendix A to Part 55), 40 C.F.R. Part 52.21, 310 CMR 7.00 Appendix A",permitting; project siting; regulatory notification,0.0637120971723851,0.0026768495688999,0.0731748507351493,0.0253623188405797,0.3561643835616438,46,wind direction (partial); outer continental shelf a (partial); cut in wind speed (partial); end date (partial); torpedo testing area (partial); number of turbines per row (partial); turbine position y (partial); wind zone (partial); wind speed at 10m (partial); distance to substation (partial),True,30.0 days (minimum advance notice),comprehensive_scientific,0.05,Low-Medium Relevance,🔵
gemini-1.5-pro,50 CFR 217.264(f)(14)(15)(g)(1)(2),Offshore,32,40,Environmental,"If an acoustic source is shut down for reasons other than mitigation for less than 30 minutes, acoustic sources may be activated again without ramp-up only if PSOs have maintained constant observation and no additional detections of any marine mammal occurred within the respective shutdown zones.",Acoustic source operation during construction,30.0,minutes,50 CFR 217.264(f)(15),marine mammal protection; noise mitigation,0.0636204509087238,0.0005862873959568,0.0821380613549382,0.0140350877192982,0.359375,29,outer continental shelf a (partial); cut in wind speed (partial); zone; min depth (partial); down time (partial); min kilovolt (partial); number of turbines per row (partial); turbine position y (partial); wind zone (partial); wind speed at 10m (partial),True,30.0 minutes,comprehensive_scientific,0.05,Low-Medium Relevance,🔵
