YYYY MM DD hh mm  WD  WSPD GST  WVHT  DPD   APD  MWD  BAR    ATMP  WTMP  DEWP  VIS  TIDE
2006 12 09 15 00 273  7.9 10.7  0.78  4.35  3.50 999 1033.1   1.6  11.8  -6.4 99.0 99.00
2006 12 09 16 00 268  7.4  8.8  0.81  4.35  3.44 999 1032.8   2.0  11.8  -8.3 99.0 99.00
2006 12 09 17 00 267  7.3  9.4  0.76  4.00  3.33 999 1031.9   2.7  11.8  -7.8 99.0 99.00
2006 12 09 18 00 268  7.9  9.9  0.83  3.33  3.18 999 1030.9   3.5  11.9  -8.1 99.0 99.00
2006 12 09 19 00 262  6.9  8.5  0.79  3.23  3.14 999 1030.6   4.0  12.0  -8.6 99.0 99.00
2006 12 09 20 00 246  7.5  8.8  0.74  3.13  3.11 999 1030.2   4.7  12.0  -7.8 99.0 99.00
2006 12 09 21 00 244  7.0  9.0  0.75  3.33  3.15 999 1030.5   5.6  12.0  -5.3 99.0 99.00
2006 12 09 22 00 251  7.7  9.4  0.84  3.70  3.28 999 1030.8   6.0  12.0  -7.1 99.0 99.00
2006 12 09 23 00 246  8.1 10.0  0.89  3.57  3.38 999 1031.2   6.0  12.0  -4.8 99.0 99.00
2006 12 10 00 00 251  8.1 10.0  0.87  4.17  3.45 999 1031.4   5.6  12.0 999.0 99.0 99.00
2006 12 10 01 00 248  8.7 10.1  0.91  4.17  3.46 999 1031.5   5.8  12.0  -2.5 99.0 99.00
2006 12 10 02 00 232  8.7 10.2  0.87  3.45  3.35 999 1030.9   6.5  11.9  -2.7 99.0 99.00
2006 12 10 03 00 251  9.5 11.2  1.07  4.17  3.53 999 1030.7   6.4  11.9  -3.7 99.0 99.00
2006 12 10 04 00 255  8.9 10.4  1.04  4.17  3.60 999 1030.7   6.2  12.0  -5.3 99.0 99.00
2006 12 10 05 00 252  9.0 10.9  1.13  4.00  3.60 999 1030.7   6.5  12.0  -5.4 99.0 99.00
2006 12 10 06 00 247  8.7 10.4  1.02  4.35  3.56 999 1030.3   7.0  12.0  -4.6 99.0 99.00
2006 12 10 07 00 238  9.4 11.1  1.02  4.35  3.58 999 1030.0   7.4  11.9  -3.3 99.0 99.00
2006 12 10 08 00 246  9.3 10.9  1.09  4.55  3.54 999 1030.0   7.8  11.8  -4.7 99.0 99.00
2006 12 10 09 00 241  9.2 10.5  1.07  4.55  3.63 999 1029.7   7.8  11.8  -2.5 99.0 99.00
2006 12 10 10 00 234  9.6 11.0  1.10  4.76  3.65 999 1029.6   8.0  11.8  -2.7 99.0 99.00
2006 12 10 11 00 239  9.0 10.8  1.17  4.76  3.76 999 1030.0   8.2  11.6  -1.1 99.0 99.00
2006 12 10 12 00 236  8.8 10.4  1.20  5.00  3.78 999 1030.1   8.0  11.6   0.2 99.0 99.00
2006 12 10 13 00 240  9.1 10.7  1.18  4.76  3.74 999 1030.1   7.9  11.3   0.2 99.0 99.00
2006 12 10 14 00 240  8.8 10.5  1.19  4.76  3.83 999 1030.2   7.9  11.6  -0.3 99.0 99.00
2006 12 10 15 00 239  8.6  9.9  1.22  5.00  3.78 999 1030.4   7.8  11.3   0.0 99.0 99.00
2006 12 10 16 00 242  7.0  8.0  1.02  5.26  3.66 999 1030.3   7.6  11.3   0.5 99.0 99.00
2006 12 10 17 00 243  4.9  5.8  0.93  5.26  3.76 999 1029.6   7.8  11.2  -0.1 99.0 99.00
2006 12 10 18 00 236  4.7  5.5  0.88  5.26  3.81 999 1028.9   8.5  11.2   0.6 99.0 99.00
2006 12 10 19 00 226  6.0  6.9  0.84  5.26  3.76 999 1028.7   9.5  11.3   1.3 99.0 99.00
2006 12 10 20 00 222  6.4  7.3  0.95  4.76  3.85 999 1028.5  10.2  11.1   2.5 99.0 99.00
2006 12 10 21 00 215  7.3  8.5  0.90  5.26  3.69 999 1028.3  10.5  11.0   3.7 99.0 99.00
2006 12 10 22 00 224  7.2  8.5  0.98  5.00  3.79 999 1028.6  10.5  11.0   4.5 99.0 99.00
2006 12 10 23 00 232  6.6  7.5  0.92  5.26  3.69 999 1029.1  10.6  10.9   4.8 99.0 99.00
2006 12 11 00 00 242  6.2  7.6  0.83  5.26  3.69 999 1029.3  10.6  10.9   3.3 99.0 99.00
2006 12 11 01 00 251  6.3  7.2  0.85  5.00  3.70 999 1029.4  10.0  10.9   2.2 99.0 99.00
2006 12 11 02 00 254  6.0  7.0  0.86  4.76  3.55 999 1029.5  10.2  10.9   2.6 99.0 99.00
2006 12 11 03 00 244  6.0  7.0  0.80  5.00  3.65 999 1029.5  10.2  11.1   1.8 99.0 99.00
2006 12 11 04 00 252  5.7  6.5  0.77  5.00  3.53 999 1029.3  10.1  10.9   1.5 99.0 99.00
2006 12 11 05 00 242  5.4  6.2  0.75  5.00  3.65 999 1029.1  10.2  10.8   2.2 99.0 99.00
2006 12 11 06 00 241  4.1  4.9  0.70  5.26  3.68 999 1028.7  10.2  10.7   3.4 99.0 99.00
2006 12 11 07 00 245  4.4  5.1  0.68  4.55  3.67 999 1028.7  10.2  10.6   2.6 99.0 99.00
2006 12 11 08 00 266  4.2  4.8  0.60  5.00  3.66 999 1029.0  10.2  10.5   1.2 99.0 99.00
2006 12 11 09 00 259  3.1  4.1  0.59  4.55  3.78 999 1029.1  10.2  10.4   2.8 99.0 99.00
2006 12 11 10 00 243  3.4  4.0  0.57  4.76  3.97 999 1029.1   9.9  10.4   3.2 99.0 99.00
2006 12 11 11 00 258  3.2  3.7  0.60  4.76  3.98 999 1029.7   9.8  10.4   2.9 99.0 99.00
2006 12 11 12 00 256  3.5  4.1  0.56  4.76  3.95 999 1030.0   9.5  10.4   3.5 99.0 99.00
2006 12 11 13 00 275  2.9  3.5  0.57  4.76  3.98 999 1030.4   9.1  10.4   2.7 99.0 99.00
2006 12 11 14 00 279  2.3  2.7  0.57  4.76  3.94 999 1030.9   9.3  10.5   1.3 99.0 99.00
2006 12 11 15 00 268  2.2  2.6  0.57  4.35  3.93 999 1031.2   9.6  10.5   2.4 99.0 99.00
2006 12 11 16 00 246  2.7  3.3  0.56  4.35  4.12 999 1030.9   9.4  10.6   3.4 99.0 99.00
2006 12 11 17 00 257  2.6  3.0  0.51  4.55  4.03 999 1030.4   9.4  10.7   3.3 99.0 99.00
2006 12 11 18 00 260  1.6  1.8  0.53  4.35  4.19 999 1029.6  10.0  10.9   4.7 99.0 99.00
2006 12 11 19 00 273  1.4  1.8  0.48  4.35  4.25 999 1029.5  10.4  10.9   5.2 99.0 99.00
2006 12 11 20 00 237  1.3  1.8  0.47 10.81  4.53 999 1029.7  10.8  10.8   5.4 99.0 99.00
2006 12 11 21 00 182  1.1  1.3  0.49 10.00  4.70 999 1029.6  11.0  10.7   6.4 99.0 99.00
2006 12 11 22 00 208  2.3  2.7  0.44 10.00  4.87 999 1030.0  10.5  10.6   6.5 99.0 99.00
2006 12 11 23 00 248  1.3  1.7  0.43 10.00  5.03 999 1030.6  10.5  10.6   7.0 99.0 99.00
2006 12 12 00 00 288  1.5  1.9  0.46 10.00  5.01 999 1031.1  10.5  10.6   7.2 99.0 99.00
2006 12 12 01 00 236  0.5  0.7  0.40 10.00  4.95 999 1031.5  10.3  10.6   8.0 99.0 99.00
2006 12 12 02 00 294  0.5  0.7  0.45 10.00  5.30 999 1031.6  10.2  10.6   7.9 99.0 99.00
2006 12 12 03 00 319  1.0  1.2  0.43 10.00  5.10 999 1032.0  10.3  10.6   8.0 99.0 99.00
2006 12 12 04 00   6  0.6  0.8  0.39 10.00  4.96 999 1032.0  10.2  10.5   8.4 99.0 99.00
2006 12 12 05 00 319  0.9  1.0  0.42 10.00  5.68 999 1031.9  10.1  10.6   8.2 99.0 99.00
2006 12 12 06 00 339  2.2  2.7  0.45  9.09  5.62 999 1031.8  10.6  10.6   7.0 99.0 99.00
2006 12 12 07 00  19  5.8  7.0  0.40  9.09  5.45 999 1031.9  10.7  10.6   5.9 99.0 99.00
2006 12 12 08 00  41  6.4  7.5  0.50 10.81  3.24 999 1032.2  11.0  10.6 999.0 99.0 99.00
2006 12 12 09 00  51  5.3  6.7  0.61 10.00  3.36 999 1032.0  11.2  10.6   8.6 99.0 99.00
2006 12 12 10 00  55  5.6  6.7  0.61 10.00  3.36 999 1032.3  11.5  10.5   7.9 99.0 99.00
2006 12 12 11 00  59  5.0  5.8  0.59  9.09  3.18 999 1032.7  11.4  10.6   8.6 99.0 99.00
2006 12 12 12 00  60  4.5  5.2  0.63 10.00  3.54 999 1033.2  11.3  10.8   9.1 99.0 99.00
2006 12 12 13 00  63  5.4  6.3  0.59  9.09  3.47 999 1033.6  11.5  10.5   8.6 99.0 99.00
2006 12 12 14 00  56  6.7  8.1  0.71 10.00  3.63 999 1033.8  11.3  10.5   8.9 99.0 99.00
2006 12 12 15 00  70  6.3  7.6  0.80  3.70  3.34 999 1034.3  11.3  10.6   8.4 99.0 99.00
2006 12 12 16 00  78  5.7  6.4  0.85  4.17  3.73 999 1034.3  11.5  10.7   7.7 99.0 99.00
2006 12 12 17 00  76  4.4  5.1  0.83 10.00  3.83 999 1033.7  11.5  10.8   7.9 99.0 99.00
2006 12 12 18 00  54  3.5  4.0  0.86  4.17  3.98 999 1033.3  11.5  11.0   8.3 99.0 99.00
2006 12 12 19 00  72  3.1  3.5  0.85 10.00  4.24 999 1032.6  11.6  11.0   9.4 99.0 99.00
2006 12 12 20 00  71  5.2  6.2  0.82  4.76  4.20 999 1032.1  11.6  11.0  10.3 99.0 99.00
2006 12 12 21 00  58  6.3  7.4  0.90  4.35  3.87 999 1032.3  11.5  10.8  10.1 99.0 99.00
2006 12 12 22 00  53  5.2  6.1  0.94 10.00  4.10 999 1032.3  11.6  10.7  10.6 99.0 99.00
2006 12 12 23 00  67  3.4  3.9  0.92  5.26  4.09 999 1032.6  12.0  10.8  11.3 99.0 99.00
2006 12 13 00 00 102  5.3  6.5  0.91  4.76  4.17 999 1031.8  12.1  10.9  10.3 99.0 99.00
2006 12 13 01 00  98  6.5  7.5  0.95  5.00  4.05 999 1031.4  12.3  10.8   9.7 99.0 99.00
2006 12 13 02 00  97  6.9  8.2  1.09  4.76  3.96 999 1031.3  12.1  10.8   9.7 99.0 99.00
2006 12 13 04 00 102  6.9  7.9  1.06  4.55  3.85 999 1030.4  12.1  10.9  10.8 99.0 99.00
2006 12 13 05 00 107  5.7  6.5  1.10  5.00  3.92 999 1029.8  12.1  11.2  11.2 99.0 99.00
2006 12 13 06 00 128  6.8  8.3  1.13  4.55  4.03 999 1028.9  12.3  11.3  11.6 99.0 99.00
2006 12 13 07 00 125  7.1  8.6  1.10  5.00  3.87 999 1028.2  12.3  11.3  11.3 99.0 99.00
2006 12 13 08 00 124  7.1  8.1  1.15  4.76  4.03 999 1027.8  12.4  11.3  11.7 99.0 99.00
2006 12 13 09 00 122  7.0  8.2  1.12  4.55  4.06 999 1027.0  12.4  11.3  11.8 99.0 99.00
2006 12 13 10 00 129  6.0  7.1  1.13  5.00  4.22 999 1026.6  12.3  11.3  11.7 99.0 99.00
2006 12 13 11 00 132  6.2  7.5  1.21  5.00  4.45 999 1026.3  12.4  11.3  11.8 99.0 99.00
2006 12 13 12 00 140  6.5  7.4  1.26  5.26  4.41 999 1026.2  12.5  11.2  11.9 99.0 99.00
2006 12 13 13 00 141  5.9  6.8  1.32  5.26  4.61 999 1025.9  12.5  10.9  11.9 99.0 99.00
2006 12 13 14 00 152  5.3  6.1  1.43  5.26  4.70 999 1025.7  12.3  11.0  11.8 99.0 99.00
2006 12 13 15 00 153  5.3  6.0  1.34  5.26  4.67 999 1025.2  12.4  11.0  11.8 99.0 99.00
2006 12 13 16 00 173  5.0  6.4  1.42  5.56  4.82 999 1024.5  12.3  11.0  11.7 99.0 99.00
2006 12 13 17 00 213  6.8  7.9  1.18  5.88  4.57 999 1023.3  12.5  10.9  11.9 99.0 99.00
2006 12 13 18 00 194  2.6  3.1  1.13  5.88  4.57 999 1022.3  11.6  10.9  11.0 99.0 99.00
2006 12 13 19 00 225  3.8  4.3  1.12  5.88  4.70 999 1022.0  11.7  10.8  11.1 99.0 99.00
2006 12 13 20 00 248  2.2  2.7  1.03  6.25  4.66 999 1021.3  11.1  10.8  10.6 99.0 99.00
2006 12 13 21 00 226  2.7  3.1  0.99  6.67  4.78 999 1021.0  11.0  10.7  10.4 99.0 99.00
2006 12 13 22 00 222  3.6  4.1  0.95  5.56  4.84 999 1020.9  11.2  10.6  10.6 99.0 99.00
2006 12 13 23 00 209  3.5  4.3  1.03  5.88  5.24 999 1020.9  11.3  10.7  10.7 99.0 99.00
2006 12 14 00 00 215  4.5  5.2  1.03  5.88  5.23 999 1020.9  11.4  10.7  10.8 99.0 99.00
2006 12 14 01 00 220  5.3  6.2  1.07  6.25  4.99 999 1020.6  11.0  10.8  10.4 99.0 99.00
2006 12 14 02 00 223  5.9  7.4  1.06  6.25  4.75 999 1020.5  10.8  10.9  10.2 99.0 99.00
2006 12 14 03 00 231  5.4  6.5  1.05  5.88  4.70 999 1020.2  10.1  10.9   9.5 99.0 99.00
2006 12 14 04 00 245  5.9  7.0  1.05  6.25  4.79 999 1020.3   9.9  10.9   9.3 99.0 99.00
2006 12 14 05 00 234  5.4  6.2  1.03  6.25  4.80 999 1020.0  10.7  10.9  10.1 99.0 99.00
2006 12 14 06 00 242  3.9  4.5  0.99  7.14  4.81 999 1019.6   9.7  10.8   9.1 99.0 99.00
2006 12 14 07 00 246  4.7  5.6  0.96  6.25  4.93 999 1019.7  10.0  10.8   9.5 99.0 99.00
2006 12 14 08 00 256  4.8  5.9  1.01  6.67  5.25 999 1019.4  10.0  10.7   9.5 99.0 99.00
2006 12 14 09 00 238  4.5  5.4  0.89  6.25  5.01 999 1019.4   9.7  10.6   9.2 99.0 99.00
2006 12 14 11 00 291  2.6  3.4  1.06  6.25  5.80 999 1019.3   8.4  10.5   7.8 99.0 99.00
2006 12 14 12 00 314  2.3  3.0  1.11  6.67  5.98 999 1019.1   8.3  10.4   7.7 99.0 99.00
2006 12 14 13 00 323  1.9  2.8  1.04  6.25  6.21 999 1019.4   8.1  10.4   7.5 99.0 99.00
2006 12 14 14 00 359  0.7  1.2  0.95  7.14  6.00 999 1019.6   8.1  10.4   7.6 99.0 99.00
2006 12 14 15 00 180  0.1  0.4  1.00  7.69  6.09 999 1020.0   7.6  10.5   7.1 99.0 99.00
2006 12 14 16 00 186  3.0  3.8  1.00  7.14  6.20 999 1019.9   8.0  10.6   7.4 99.0 99.00
2006 12 14 17 00 172  2.6  3.5  0.94  9.09  6.25 999 1019.0   7.8  10.6   7.3 99.0 99.00
2006 12 14 18 00 164  4.2  5.6  0.98  7.69  6.00 999 1018.3   8.3  10.8   7.8 99.0 99.00
2006 12 14 19 00 150  2.8  3.7  1.00  7.69  6.42 999 1017.7   8.8  11.0   8.3 99.0 99.00
2006 12 14 20 00 181  2.3  3.3  0.92  6.67  6.14 999 1017.1   9.3  11.2   8.8 99.0 99.00
2006 12 14 21 00 190  2.6  3.1  0.88  7.69  6.13 999 1016.9   8.9  11.2   8.4 99.0 99.00
2006 12 14 22 00 218  4.0  4.8  0.82  9.09  6.41 999 1016.8   8.7  11.1   8.2 99.0 99.00
2006 12 14 23 00 221  3.2  3.8  0.87  8.33  6.46 999 1016.6   8.7  10.7   8.2 99.0 99.00
2006 12 15 00 00 204  3.5  4.2  0.79  6.67  6.58 999 1016.2   8.9  10.6   8.4 99.0 99.00
2006 12 15 01 00 203  4.0  4.5  0.85  7.69  6.50 999 1016.2   9.1  10.5   8.6 99.0 99.00
2006 12 15 02 00 180  3.3  4.0  0.88  7.69  6.50 999 1015.7   8.8  10.5   8.2 99.0 99.00
2006 12 15 03 00 158  3.5  4.1  0.82  8.33  6.62 999 1014.8   9.1  10.5   8.5 99.0 99.00
2006 12 15 04 00 172  3.9  4.5  0.84  8.33  6.67 999 1014.4  10.5  10.5  10.0 99.0 99.00
2006 12 15 05 00 217  5.0  5.7  0.83  5.88  6.23 999 1013.8  11.2  10.4  10.5 99.0 99.00
2006 12 15 06 00 219  4.6  5.3  0.85 10.00  5.44 999 1013.2  11.2  10.5  10.5 99.0 99.00
2006 12 15 07 00 205  5.4  6.2  0.86  7.69  5.28 999 1012.9  11.1  10.4  10.5 99.0 99.00
2006 12 15 08 00 213  5.3  6.2  0.89  8.33  5.20 999 1012.5  11.2  10.5  10.6 99.0 99.00
2006 12 15 09 00 206  6.2  7.3  0.87  7.14  4.31 999 1011.3  11.3  10.5  10.8 99.0 99.00
2006 12 15 10 00 210  7.3  8.9  0.94  8.33  4.06 999 1010.9  10.1  10.5   9.6 99.0 99.00
2006 12 15 11 00 211  7.3  8.7  1.06 10.00  4.29 999 1010.8   9.8  10.4   9.3 99.0 99.00
2006 12 15 12 00 215  8.4  9.7  1.02  9.09  4.21 999 1010.6   9.8  10.4   9.2 99.0 99.00
2006 12 15 13 00 211  7.9  9.1  1.13  7.14  4.20 999 1010.2   9.9  10.4   9.3 99.0 99.00
2006 12 15 14 00 222  8.7 10.9  1.19  4.35  4.14 999 1010.5   9.6  10.3   9.1 99.0 99.00
2006 12 15 15 00 229  8.8 10.1  1.33  4.55  4.22 999 1010.6   9.9  10.4   9.4 99.0 99.00
2006 12 15 16 00 231  7.5  8.7  1.35  4.55  4.32 999 1010.1   9.6  10.4   9.1 99.0 99.00
2006 12 15 17 00 239  6.1  7.3  1.21  4.76  4.39 999 1008.8   9.5  10.4   9.1 99.0 99.00
2006 12 15 18 00 231  4.5  5.3  1.16  6.67  4.62 999 1007.9   8.8  10.4   8.5 99.0 99.00
2006 12 15 19 00 229  3.8  4.3  1.08  6.67  4.76 999 1007.3  10.9  10.4  10.6 99.0 99.00
2006 12 15 20 00 235  3.5  4.2  0.98  4.76  4.69 999 1007.1  11.3  10.5  10.9 99.0 99.00
2006 12 15 21 00 221  3.3  3.9  1.05  5.00  4.87 999 1007.1  11.5  10.5  10.8 99.0 99.00
2006 12 15 22 00 234  4.4  4.9  1.04 10.81  5.15 999 1007.3  11.2  10.4  10.5 99.0 99.00
2006 12 15 23 00 237  4.4  5.0  1.01  7.14  5.13 999 1007.8  11.4  10.4  10.7 99.0 99.00
2006 12 16 00 00 239  4.6  5.0  0.94 10.00  5.08 999 1008.3  11.6  10.4  10.0 99.0 99.00
2006 12 16 01 00 243  4.4  5.1  0.88 10.81  4.99 999 1009.2  11.5  10.3  10.1 99.0 99.00
2006 12 16 02 00 233  4.1  4.6  0.82 10.81  4.80 999 1009.5  11.3  10.3  10.3 99.0 99.00
2006 12 16 03 00 261  6.2  7.2  0.84 10.81  4.98 999 1009.7  13.4  10.4   8.3 99.0 99.00
2006 12 16 04 00 256  5.2  6.5  0.87 10.00  4.77 999 1010.3  12.1  10.2 999.0 99.0 99.00
2006 12 16 05 00 272  6.1  7.2  0.80 10.00  4.74 999 1010.9  11.4  10.2   9.1 99.0 99.00
2006 12 16 06 00 275  7.0  8.1  0.82 10.00  4.23 999 1012.0  11.4  10.2   8.0 99.0 99.00
2006 12 16 07 00 313  9.1 10.4  0.89 10.81  3.76 999 1012.9  11.5  10.2   6.1 99.0 99.00
2006 12 16 08 00 329  8.5 10.1  0.93  3.45  3.71 999 1013.9  10.9  10.3   5.9 99.0 99.00
2006 12 16 09 00 312  7.9  9.4  1.10  3.85  3.79 999 1015.1  10.5  10.4   5.0 99.0 99.00
2006 12 16 10 00 304  7.6  9.0  0.90  3.85  3.64 999 1016.2  10.0  10.4   4.1 99.0 99.00
2006 12 16 11 00 307  8.5 10.0  0.99  3.70  3.52 999 1017.5   9.8  10.4   3.2 99.0 99.00
2006 12 16 12 00 315  9.0 10.5  0.94  3.85  3.54 999 1018.2   9.4  10.4   3.0 99.0 99.00
2006 12 16 13 00 320  9.1 10.7  0.93  3.85  3.35 999 1018.7   9.2  10.5   3.2 99.0 99.00
2006 12 16 14 00 326  8.9 11.0  0.96  4.00  3.39 999 1019.6   9.6  10.4   3.3 99.0 99.00
2006 12 16 15 00 330  8.9 10.5  0.95  4.00  3.38 999 1020.2   9.0  10.5   3.6 99.0 99.00
2006 12 16 16 00 327  8.8 10.4  0.95  3.85  3.44 999 1020.5   9.0  10.6   2.9 99.0 99.00
2006 12 16 17 00 320  8.4 10.0  1.02  4.17  3.54 999 1020.2   8.8  10.6   3.1 99.0 99.00
2006 12 16 18 00 322  6.8  8.2  0.94  4.35  3.65 999 1020.3   9.0  10.7   2.5 99.0 99.00
2006 12 16 19 00 336  6.6  7.7  0.89  3.70  3.65 999 1020.3   9.3  10.9   2.7 99.0 99.00
2006 12 16 20 00 334  5.6  6.4  0.77  4.17  3.61 999 1020.6   9.5  11.0   2.9 99.0 99.00
2006 12 16 21 00 339  4.8  5.6  0.65  4.00  3.59 999 1021.3   9.7  11.1   3.4 99.0 99.00
2006 12 16 22 00 336  4.7  5.3  0.61  3.85  3.75 999 1021.7  10.0  11.1   3.5 99.0 99.00
2006 12 16 23 00 318  4.6  5.4  0.59  3.85  3.56 999 1023.0  10.1  11.0   3.6 99.0 99.00
2006 12 17 00 00 307  4.0  4.7  0.52 10.00  3.84 999 1023.2  10.1  11.1   3.6 99.0 99.00
2006 12 17 01 00 301  3.9  4.4  0.46 10.81  3.62 999 1023.7   9.8  10.4   4.1 99.0 99.00
2006 12 17 02 00 292  3.3  4.0  0.42 10.81  4.10 999 1023.5   9.7  10.6   2.5 99.0 99.00
2006 12 17 03 00 263  3.4  4.0  0.39 10.00  4.42 999 1023.8   9.5  10.6   3.5 99.0 99.00
2006 12 17 04 00 247  2.7  3.1  0.43 10.81  5.38 999 1024.2   9.5  10.5   3.8 99.0 99.00
2006 12 17 05 00 251  2.8  3.2  0.42 11.43  5.69 999 1024.8   9.7  10.4   4.0 99.0 99.00
2006 12 17 06 00 235  3.4  3.8  0.40  8.33  5.94 999 1024.3   9.6  10.9   4.3 99.0 99.00
2006 12 17 07 00 224  3.5  4.1  0.44 11.43  6.77 999 1024.4   9.8  10.9   5.5 99.0 99.00
2006 12 17 08 00 226  4.0  4.5  0.40 10.00  6.20 999 1024.5   9.7  10.9   5.5 99.0 99.00
2006 12 17 09 00 216  4.5  5.0  0.44 10.81  6.42 999 1024.1   9.8  10.8   6.0 99.0 99.00
2006 12 17 10 00 222  5.3  5.9  0.41  8.33  3.90 999 1024.1   9.9  10.8   7.3 99.0 99.00
2006 12 17 11 00 215  5.6  6.7  0.49  8.33  3.47 999 1024.1  10.3  10.6   6.7 99.0 99.00
2006 12 17 12 00 212  7.0  8.6  0.57  2.74  3.26 999 1023.9  10.6  10.5   7.3 99.0 99.00
2006 12 17 13 00 210  6.5  8.1  0.67 10.00  3.44 999 1023.7  10.7  10.7   8.1 99.0 99.00
2006 12 17 14 00 209  7.0  8.4  0.72  3.45  3.39 999 1023.9  11.0  10.6   8.5 99.0 99.00
2006 12 17 15 00 207  8.2  9.7  0.90  3.85  3.64 999 1023.6  11.3  10.5   8.8 99.0 99.00
2006 12 17 16 00 215  8.9 10.4  1.03  4.00  3.75 999 1023.3  11.3  10.5   8.8 99.0 99.00
2006 12 17 17 00 214  9.7 11.5  1.12  4.35  3.87 999 1021.8  11.2  10.5   8.6 99.0 99.00
2006 12 17 18 00 213  9.6 11.4  1.40  4.55  3.92 999 1021.0  11.3  10.5   8.6 99.0 99.00
2006 12 17 19 00 215  9.8 11.6  1.44  5.00  4.02 999 1020.4  11.4  10.5   8.7 99.0 99.00
2006 12 17 20 00 217  9.4 11.0  1.46  4.76  4.07 999 1020.2  11.4  10.5   9.1 99.0 99.00
2006 12 17 21 00 219  9.3 10.9  1.42  5.00  4.04 999 1020.4  11.6  10.5   9.3 99.0 99.00
2006 12 17 22 00 221  8.3  9.5  1.26  5.00  3.86 999 1020.6  11.6  10.6   9.6 99.0 99.00
2006 12 17 23 00 219  8.1  9.3  1.16  5.26  3.97 999 1020.6  11.7  10.6  10.0 99.0 99.00
2006 12 18 00 00 218  8.5 10.2  1.18  5.26  3.94 999 1020.9  12.1  10.6  10.1 99.0 99.00
2006 12 18 01 00 228  6.2  6.9  1.09  5.00  3.89 999 1021.5  11.9  10.7  10.5 99.0 99.00
2006 12 18 02 00 226  7.2  8.3  0.96  5.00  3.79 999 1021.3  11.8  10.6  10.7 99.0 99.00
2006 12 18 03 00 226  6.9  8.0  1.00  5.00  3.94 999 1021.1  11.7  10.6  10.5 99.0 99.00
2006 12 18 04 00 227  6.5  7.7  0.91  4.76  3.86 999 1020.6  12.0  10.6  10.1 99.0 99.00
2006 12 18 05 00 224  6.1  7.2  0.88  5.00  3.97 999 1020.2  12.2  10.6   9.9 99.0 99.00
2006 12 18 06 00 234  6.4  7.4  0.96  5.26  4.09 999 1019.6  12.0  10.6   9.9 99.0 99.00
2006 12 18 07 00 230  6.1  6.7  0.91  4.76  3.93 999 1019.5  12.0  10.6   9.8 99.0 99.00
2006 12 18 08 00 232  6.3  7.0  0.88  4.55  3.79 999 1019.4  12.2  10.7   9.7 99.0 99.00
2006 12 18 09 00 236  4.8  5.6  0.81  5.00  3.75 999 1019.1  11.9  10.8   9.9 99.0 99.00
2006 12 18 10 00 233  5.0  5.6  0.77  4.76  3.84 999 1019.0  11.5  11.1  10.3 99.0 99.00
2006 12 18 11 00 238  5.3  5.9  0.80  4.76  4.04 999 1019.4  11.6  11.1  10.1 99.0 99.00
2006 12 18 12 00 235  4.8  5.4  0.82  4.55  4.00 999 1019.7  11.5  11.0  10.1 99.0 99.00
2006 12 18 13 00 237  5.4  6.2  0.80  5.00  3.93 999 1019.9  11.5  10.9   9.9 99.0 99.00
2006 12 18 14 00 233  6.1  6.8  0.80  5.26  3.95 999 1020.3  11.5  10.9   9.9 99.0 99.00
2006 12 18 15 00 243  5.9  6.9  0.78  5.00  3.85 999 1020.5  11.4  10.9  10.0 99.0 99.00
2006 12 18 16 00 239  4.9  5.6  0.78  5.56  4.04 999 1020.1  11.5  10.9  10.2 99.0 99.00
2006 12 18 17 00 234  4.1  4.6  0.81  5.00  4.31 999 1019.1  11.8  11.0  10.4 99.0 99.00
2006 12 18 18 00 216  4.5  5.0  0.73  5.00  4.26 999 1018.2  12.2  11.0  10.6 99.0 99.00
2006 12 18 19 00 212  4.9  5.5  0.75  4.76  4.15 999 1017.6  12.8  10.9  10.7 99.0 99.00
2006 12 18 20 00 226  5.4  6.2  0.80  4.76  4.13 999 1017.8  13.1  11.0  10.8 99.0 99.00
2006 12 18 21 00 235  5.4  6.5  0.77  4.76  3.91 999 1018.5  13.5  11.1  10.7 99.0 99.00
2006 12 18 22 00 233  4.1  4.8  0.77  5.00  3.96 999 1018.7  13.6  11.1  10.7 99.0 99.00
2006 12 18 23 00 236  5.1  5.7  0.74  5.00  4.07 999 1019.0  13.3  11.1  10.8 99.0 99.00
2006 12 19 00 00 248  4.4  5.0  0.78  5.56  3.87 999 1019.7  13.4  11.1  10.7 99.0 99.00
2006 12 19 01 00 315  8.5 11.9  0.68  5.00  4.14 999 1020.5  16.4  11.1  10.5 99.0 99.00
2006 12 19 02 00 324  5.9  6.7  0.68  4.17  4.33 999 1021.3  12.6  11.0  11.2 99.0 99.00
2006 12 19 03 00 342  3.5  4.4  0.61  4.55  4.21 999 1022.2  12.3  11.1  11.0 99.0 99.00
2006 12 19 04 00 357  3.9  4.5  0.57  4.76  4.00 999 1022.5  11.9  11.1  10.4 99.0 99.00
2006 12 19 05 00  18  5.2  6.4  0.64 10.00  3.84 999 1022.6  11.3  11.1 999.0 99.0 99.00
2006 12 19 06 00   6  4.5  5.2  0.65  6.67  3.69 999 1022.8  11.1  11.1 999.0 99.0 99.00
2006 12 19 07 00 352  5.1  6.0  0.74  3.45  3.55 999 1022.8  10.8  11.1   7.1 99.0 99.00
