model_name,document_number,type_of_wind_farm,chunk_number,document_id,constraint_type,requirement,scope,numerical_value,unit,source,related_domains,total_score,tfidf_mean_similarity,tfidf_max_similarity,jaccard_similarity,semantic_density,match_count,matched_keywords,has_numerical_values,extracted_numerical_value,scoring_method
gpt-4o-mini,2.2.3.1,Offshore,31,39,Technical,Dredging for barge access in locations along the Inshore Export Cable Routes would be necessary preceding cable installation.,Inshore Export Cable Routes,249,feet,"US Wind, Maryland Offshore Wind Project, Indian River Bay, Export Cables Dredging Plans, January 16, 2024",construction; environmental impact assessment,0.15931735394864635,0.008599651449149953,0.3518705955270825,0.03065134099616858,0.4418604651162791,46,installation; wind class (partial); project name (partial); cable type (partial); rated wind speed (partial); temperature at 2m (partial); wind resource id (partial); impact area uri (partial); wind zone (partial); num of transformers (partial),True,249 feet,comprehensive_scientific
claude-3-haiku-20240307,,Offshore,75,5,Spatial,Onshore Export Cable South Corridor extends approximately 17 km (10 mi) from the transition vaults within a corridor within Indian River Bay to Indian River at the landfall location to the US Wind substations.,Onshore export cable corridor in Indian River Bay,17,km,Maryland Offshore Wind Project Revised June 2024,Technical,0.15930091369015653,0.006510524034356272,0.3213799544605197,0.046511627906976744,0.5098039215686274,57,coral id (partial); wind class (partial); distance to substation (partial); project name (partial); hurricane id (partial); turbine id (partial); cable type (partial); lease id (partial); end date (partial); rated wind speed (partial),True,17 km,comprehensive_scientific
deepseek-chat,30 CFR Part 585,Offshore,161,39,Spatial,No construction within 1 km of designated marine protected areas.,North Sea wind farms,1,km,EU Maritime Spatial Planning Directive,environmental; zoning,0.15922357998440495,0.0052095090248466935,0.2569847682548727,0.036585365853658534,0.7272727272727273,54,wind class (partial); planning; area name (partial); area; design; torpedo testing area (partial); protected areas; rated wind speed (partial); test area (partial); temperature at 2m (partial),True,1 km,comprehensive_scientific
gemini-1.5-pro,Ch. 13 – Pg. 3,Offshore,219,31,Technical,"Generators larger than 20 MW (""Large Generators"") must adhere to standard interconnection procedures and a standard interconnection agreement.",Grid interconnection for large generators,20.0,MW,FERC Order No. 2003,grid interconnection; power generation,0.15919728298273195,0.0034682795274788816,0.37474355469945214,0.023809523809523808,0.40625,38,coral id (partial); distance to substation (partial); hurricane id (partial); turbine id (partial); lease id (partial); power monitoring (partial); temperature at 2m (partial); wind resource id (partial); rated electrical power (partial); power output (partial),True,20.0 MW,comprehensive_scientific
gpt-4o-mini,,Offshore,336,23,Spatial,"The Delaware WEA is located adjacent to both TSS approaches (SE and NE), to Delaware Bay.",Delaware Wind Energy Area (WEA),500,meters,,navigational safety; marine spatial planning,0.15899562806949338,0.0054095257047490925,0.32158754077346063,0.024,0.5555555555555556,43,wind class (partial); distance to substation (partial); planning; area name (partial); area; torpedo testing area (partial); rated wind speed (partial); test area (partial); temperature at 2m (partial); wind resource id (partial),True,500 meters,comprehensive_scientific
gpt-4o-mini,5.1.2.5,Offshore,132,39,Technical,"HDD technologies will be utilized as the offshore export cable landfall site east of 3Rs Beach, Maryland.",Offshore export cable landfall site,1600,feet,"COP, Volume II, US Wind 2023",cable installation; environmental impact assessment,0.15895930082712345,0.009214049465700326,0.3397188163766878,0.031496062992125984,0.47058823529411764,46,installation; wind class (partial); cable type (partial); site; rated wind speed (partial); site name (partial); temperature at 2m (partial); wind resource id (partial); impact area uri (partial); wind zone (partial),True,1600 feet,comprehensive_scientific
claude-3-haiku-20240307,,Offshore,50,48,Technical,Conduct routine maintenance of offshore substation (OSS) up to 12 times per year for preventative maintenance.,Offshore substation (OSS),12,times per year,Industry best practices,Technical,0.15895350516996026,0.003441743742432419,0.3295086834878188,0.024390243902439025,0.5384615384615384,35,distance to substation (partial); event type (partial); temperature at 2m (partial); failure event (partial); maintenance event (partial); num of transformers (partial); wind speed at 10m (partial); operational event (partial); year established (partial); substation,True,12 times per year,comprehensive_scientific
gpt-4o-mini,,Offshore,200,39,Environmental,Alternative C-1 reduces the amount of EFH habitat to be impacted from inshore cable installation by 168.3 acres.,"Inshore cable installation, EFH habitat impact reduction.",168.3,acres,,environmental impact assessment; essential fish habitat,0.1589027744471084,0.00641008624717362,0.32075416245538285,0.035856573705179286,0.5294117647058824,31,installation; distance to substation (partial); cable type (partial); temperature at 2m (partial); impact area uri (partial); num of transformers (partial); wind speed at 10m (partial); distance to railway (partial); number of turbines (partial); turbine position y (partial),True,168.3 acres,comprehensive_scientific
gpt-4o-mini,5-64,Offshore,222,49,Environmental,"An estimated 1,259 acres of short-term benthic disturbance is anticipated during the offshore export cable installation process.",Offshore export cable installation,1259,acres,,environmental impact assessment; benthic habitat,0.1588224875707923,0.006491773527787699,0.3269197913913258,0.0321285140562249,0.5172413793103449,27,installation; cable type (partial); temperature at 2m (partial); impact area uri (partial); num of transformers (partial); wind speed at 10m (partial); number of turbines (partial); cable; export cable; turbine installation (partial),True,1259 acres,comprehensive_scientific
gpt-4o-mini,2.17,Offshore,62,26,Technical,"The Lessee must conduct an inspection of each interarray and export cable to determine cable location, burial depths, and site conditions, and to assess the state of the cables.","Interarray and export cables, post-installation phase.",6,months,Section 2.17,cable monitoring; infrastructure integrity,0.15880592740623978,0.006347026666608186,0.3005743886603458,0.03501945525291829,0.5909090909090909,45,installation; distance to substation (partial); cable type (partial); site; power monitoring (partial); site name (partial); temperature at 2m (partial); impact area uri (partial); num of transformers (partial); wind speed at 10m (partial),True,6 months,comprehensive_scientific
gemini-1.5-pro,,Offshore,59,26,Technical,"The Lessee must comply with cable burial conditions described in the COP by demonstrating proper burial depth of the installed submarine cables along at least 90 percent of the total export cable length on the OCS and 90 percent of the inter-array cable length, excluding cable crossings and approaches to foundations.",Export and inter-array cables on the OCS,90,percent,COP,cable burial,0.15863670127332882,0.005170369293144513,0.3194014916515499,0.030303030303030304,0.546875,33,distance to substation (partial); cable type (partial); temperature at 2m (partial); impact area uri (partial); num of transformers (partial); wind speed at 10m (partial); min depth (partial); distance to railway (partial); avg depth (partial); foundation,True,90 percent,comprehensive_scientific
gpt-4o-mini,,Offshore,60,3,Technical,a corridor of 30 to 50 meters between each cable will alleviate any risk to either cable during installation and subsequent burial.,Installation phase,30,meters,,cable installation; subsea operations,0.1585114524837919,0.006233389253354198,0.3290542320279595,0.027888446215139442,0.5172413793103449,40,coral id (partial); installation; distance to substation (partial); hurricane id (partial); turbine id (partial); cable type (partial); lease id (partial); temperature at 2m (partial); wind resource id (partial); impact area uri (partial),True,30 meters,comprehensive_scientific
deepseek-chat,NS-OWDR-2023-0042,Offshore,23,33,Spatial,Minimum 1km spacing between turbines in predominant wind direction,Wind farm layout,1,km,North Sea Wind Power Hub Agreement,energy efficiency; turbine performance,0.1584602293118963,0.014953622566018702,0.25505862442749466,0.05371900826446281,0.6521739130434783,58,wind class (partial); hub diameter (partial); turbine id (partial); rated wind speed (partial); hub overhang (partial); power monitoring (partial); temperature at 2m (partial); wind resource id (partial); rated electrical power (partial); power output (partial),True,1 km,comprehensive_scientific
deepseek-chat,DOC-2023-001,Offshore,20,49,Environmental,All turbines must maintain a minimum clearance of 500 meters from marine protected areas.,North Sea offshore wind projects,500,meters,Marine Spatial Planning Directive 2022,environmental; safety,0.15818372403254166,0.00545881652063576,0.3299369384473458,0.04435483870967742,0.48148148148148145,60,wind class (partial); planning; project name (partial); area name (partial); turbine id (partial); area; torpedo testing area (partial); protected areas; rated wind speed (partial); test area (partial),True,500 meters,comprehensive_scientific
deepseek-chat,DOC-2023-001,Offshore,26,44,Environmental,All turbines must maintain a minimum clearance of 500 meters from marine protected areas.,North Sea offshore wind projects,500,meters,Marine Spatial Planning Directive 2023,environmental; safety,0.15818372403254166,0.00545881652063576,0.3299369384473458,0.04435483870967742,0.48148148148148145,60,wind class (partial); planning; project name (partial); area name (partial); turbine id (partial); area; torpedo testing area (partial); protected areas; rated wind speed (partial); test area (partial),True,500 meters,comprehensive_scientific
deepseek-chat,DOC-2023-001,Offshore,363,48,Environmental,All turbines must maintain a minimum clearance of 500 meters from marine protected areas.,North Sea offshore wind projects,500,meters,Marine Spatial Planning Directive 2022,environmental; safety,0.15818372403254166,0.00545881652063576,0.3299369384473458,0.04435483870967742,0.48148148148148145,60,wind class (partial); planning; project name (partial); area name (partial); turbine id (partial); area; torpedo testing area (partial); protected areas; rated wind speed (partial); test area (partial),True,500 meters,comprehensive_scientific
deepseek-chat,EWF-2023-001,Offshore,215,49,Environmental,All turbines must maintain a minimum clearance of 500 meters from marine protected areas.,North Sea offshore wind projects,500,meters,Marine Spatial Planning Directive 2023,environmental; siting,0.15818372403254166,0.00545881652063576,0.3299369384473458,0.04435483870967742,0.48148148148148145,60,wind class (partial); planning; project name (partial); area name (partial); turbine id (partial); area; torpedo testing area (partial); protected areas; rated wind speed (partial); test area (partial),True,500 meters,comprehensive_scientific
deepseek-chat,EWEA-2023-OSW-001,Offshore,434,22,Spatial,Minimum 1km clearance from designated shipping lanes,US Outer Continental Shelf,1,kilometer,BOEM 2021 Guidelines,navigation safety; marine spatial planning,0.15817047581889954,0.005745085648033896,0.34537801805035884,0.0321285140562249,0.4583333333333333,43,coral id (partial); pacific fishery management council (partial); planning; hurricane id (partial); turbine id (partial); design; lease id (partial); temperature at 2m (partial); wind resource id (partial); num of transformers (partial),True,1 kilometer,comprehensive_scientific
gpt-4o-mini,36,Offshore,102,22,Technical,"The foundation structure, and a scour control system, if required based on potential seabed scour anticipated at the site, would occupy less than two acres.",Foundation structure,2,acres,,foundation design; environmental impact assessment,0.15810669680203704,0.005041051050324898,0.3349693446370991,0.03557312252964427,0.48484848484848486,23,control; design; site; site name (partial); temperature at 2m (partial); impact area uri (partial); wind speed at 10m (partial); site id (partial); turbine design (partial); foundation,True,2 acres,comprehensive_scientific
gemini-1.5-pro,,Offshore,16,6,Safety,IEC adheres to a 50-year return period for extreme design conditions.,Wind turbine design,50.0,years,IEC,structural integrity; design conditions,0.15805879736601114,0.006888301868796545,0.34262156605257144,0.024489795918367346,0.47619047619047616,40,wind class (partial); distance to substation (partial); turbine id (partial); design; rated wind speed (partial); wind resource id (partial); wind zone (partial); wind speed at 10m (partial); year established (partial); distance to railway (partial),True,50.0 years,comprehensive_scientific
gpt-4o-mini,3-80,Offshore,258,20,Environmental,Cable emplacement and maintenance under the Proposed Action is estimated to affect up to 34 acres (13.76 hectares) of seafloor within the Offshore Export Cable Route.,Offshore Export Cable Route,34,acres,,benthic resources; environmental impact assessment,0.15794974531180334,0.00524551508243081,0.3481228111096169,0.02734375,0.4594594594594595,32,distance to substation (partial); cable type (partial); temperature at 2m (partial); wind resource id (partial); impact area uri (partial); maintenance event (partial); num of transformers (partial); wind speed at 10m (partial); distance to railway (partial); number of turbines (partial),True,34 acres,comprehensive_scientific
gpt-4o-mini,,Offshore,99,23,Temporal,"Site assessment activities would take place during the site assessment term of a commercial lease period, which is up to five years from the date of lease issuance.",Commercial lease period for site assessment.,5,years,30 CFR 585.235(a)(2),project timeline; site assessment,0.15778100615243007,0.009358399716379983,0.29751992479172223,0.03501945525291829,0.5777777777777777,46,lease date (partial); distance to substation (partial); project name (partial); lease id (partial); end date (partial); site; site name (partial); temperature at 2m (partial); impact area uri (partial); num of transformers (partial),True,5 years,comprehensive_scientific
gemini-1.5-pro,,Offshore,21,48,Technical,Each offshore export cable would consist of three-core 275 kV alternating current cables.,Export cables,275.0,kV,,cable specifications; electrical engineering,0.15777789885537477,0.0052804976890496675,0.3438953446007316,0.024390243902439025,0.47619047619047616,25,cable type (partial); electrical aep (partial); temperature at 2m (partial); rated electrical power (partial); num of transformers (partial); wind speed at 10m (partial); cons focus (partial); electric capacity (partial); number of turbines (partial); max kilovolt (partial),True,275.0 kV,comprehensive_scientific
deepseek-chat,NSOW-2023-001,Offshore,235,33,Spatial,Minimum 1 km spacing between turbines in predominant wind direction,North Sea wind farm zones,1,km,North Sea Wind Consortium,technical; safety,0.1576057920866931,0.010030104321580125,0.2448635674112697,0.037037037037037035,0.7272727272727273,48,wind class (partial); turbine id (partial); rated wind speed (partial); temperature at 2m (partial); wind resource id (partial); wind zone (partial); wind speed at 10m (partial); min depth (partial); wind id (partial); turbine design (partial),True,1 km,comprehensive_scientific
deepseek-chat,NSOW-REG-2023-0042,Offshore,465,22,Spatial,Minimum 1km spacing between turbines in predominant wind direction,Wind farm array areas,1,kilometer,North Sea Wind Power Hub Agreement,energy production; safety,0.1574867292633953,0.013197376531558877,0.2541552856451046,0.05371900826446281,0.6521739130434783,68,wind class (partial); hub diameter (partial); area name (partial); turbine id (partial); area; torpedo testing area (partial); protected areas (partial); rated wind speed (partial); hub overhang (partial); power monitoring (partial),True,1 kilometer,comprehensive_scientific
gpt-4o-mini,3.6.7,Offshore,823,20,Spatial,areas within 1 mi (1.6 kilometer) of the export cable route and Lease Area that could affect future siting or operation of cables and pipelines,Cables and pipelines near export cable route and Lease Area,1,miles,,cables; pipelines; infrastructure planning,0.15723303013366263,0.008300619099039789,0.280580125585895,0.03162055335968379,0.6341463414634146,42,lease date (partial); planning; area name (partial); area; cable type (partial); lease id (partial); torpedo testing area (partial); protected areas (partial); test area (partial); temperature at 2m (partial),True,1 miles,comprehensive_scientific
gpt-4o-mini,,Offshore,76,20,Technical,US Wind estimates a maximum of 10 percent of the offshore export cable would require additional protection.,Offshore export cables during installation phase,10,percent,,cable protection; marine engineering,0.15708067955502597,0.0072302464116145385,0.3020667367875935,0.0321285140562249,0.5714285714285714,45,installation; wind class (partial); max diameter (partial); cable type (partial); rated wind speed (partial); temperature at 2m (partial); wind resource id (partial); impact area uri (partial); wind zone (partial); num of transformers (partial),True,10 percent,comprehensive_scientific
deepseek-chat,DOC-2023-001,Offshore,43,33,Environmental,All wind turbines must maintain a minimum clearance of 1 km from migratory bird pathways.,North Sea offshore wind projects,1,km,EU Marine Spatial Planning Directive,wildlife protection; project siting,0.15681904922278903,0.008041540628725237,0.27734144323766313,0.052,0.6,59,wind class (partial); distance to substation (partial); planning; project name (partial); turbine id (partial); rated wind speed (partial); temperature at 2m (partial); wind resource id (partial); wind zone (partial); num of transformers (partial),True,1 km,comprehensive_scientific
gpt-4o-mini,2.3.2,Offshore,50,48,Technical,OSS would be routinely maintained for preventative maintenance up to 12 times per year.,"Offshore Substation (OSS), Operational phase",12,times per year,,maintenance standards; operational efficiency,0.15674568596044086,0.004410691570862775,0.29258310533100745,0.02834008097165992,0.6153846153846154,38,distance to substation (partial); event type (partial); temperature at 2m (partial); failure event (partial); maintenance event (partial); num of transformers (partial); wind speed at 10m (partial); operational event (partial); year established (partial); substation,True,12 times per year,comprehensive_scientific
gpt-4o-mini,3-72,Offshore,243,20,Technical,During installation of each monopile foundation US Wind plans to confine bottom disturbance to an area within a radius of 984 feet (300 meters) from the installation location.,Foundation installation,984,feet,,environmental impact assessment; marine construction,0.15656416130379514,0.009115126974111001,0.30492971804512764,0.04330708661417323,0.5277777777777778,54,installation; wind class (partial); distance to substation (partial); area name (partial); area; torpedo testing area (partial); rated wind speed (partial); test area (partial); temperature at 2m (partial); wind resource id (partial),True,984 feet,comprehensive_scientific
gemini-1.5-pro,4.2.1,Offshore,28,3,Spatial,"A Right of Way (ROW) grant includes the full length of the corridor on which a cable, pipeline or associated facility is located. It is 200 feet (61 meters) in width, centered on the cable or pipeline, unless safety and environmental factors during construction and maintenance of the associated cable or pipeline require a greater width and is limited to the area reasonably necessary.",Cable/Pipeline corridor on the Outer Continental Shelf (OCS),200.0,feet,30 CFR 585.301,cable installation; pipeline installation; right-of-way; spatial planning,0.15655429023258832,0.007839530193051227,0.2741722101298027,0.06273062730627306,0.5862068965517241,61,coral id (partial); installation; distance to substation (partial); planning; area name (partial); hurricane id (partial); turbine id (partial); area; cable type (partial); lease id (partial),True,200.0 feet,comprehensive_scientific
gemini-1.5-pro,,Offshore,35,26,Technical,The Lessee may construct and install on the Outer Continental Shelf (OCS) up to 114 wind turbine generators (WTGs),OCS,114,,COP and ROD,construction; turbine quantity,0.156376885444534,0.009785830350421335,0.28239571282459525,0.02390438247011952,0.6296296296296297,45,wind class (partial); distance to substation (partial); turbine id (partial); rated wind speed (partial); temperature at 2m (partial); wind resource id (partial); wind zone (partial); wind speed at 10m (partial); distance to railway (partial); wind id (partial),True,114,comprehensive_scientific
gpt-4o-mini,,Offshore,377,10,Technical,The results of a minimum of one deep boring (with soil sampling and testing) at each edge of the project area and within the project area as needed to determine the vertical and lateral variation in seabed conditions.,Project area,1.0,deep boring,,geotechnical engineering; site investigation,0.1563235681900811,0.007323507764251378,0.30028890514776296,0.03875968992248062,0.5555555555555556,40,distance to substation (partial); project name (partial); area name (partial); area; site; torpedo testing area (partial); site name (partial); test area (partial); temperature at 2m (partial); soil type (partial),True,1.0 deep boring,comprehensive_scientific
gpt-4o-mini,,Offshore,17,37,Environmental,Emissions from vessels servicing or associated with any part of the WDA facility are included in the potential emissions from the WDA facility while traveling to and from any part of the WDA facility when within 25 miles of the centroid of the WDA facility.,WDA facility and associated vessels within 25 miles,25.0,miles,EPA regulations,air quality; emissions monitoring,0.15630512902007043,0.0016287933692991112,0.3616295357149879,0.019157088122605363,0.43333333333333335,36,coral id (partial); distance to substation (partial); hurricane id (partial); turbine id (partial); regulation; lease id (partial); power monitoring (partial); temperature at 2m (partial); regulation name (partial); wind resource id (partial),True,25.0 miles,comprehensive_scientific
gemini-1.5-pro,2-18,Offshore,51,48,Jurisdictional,Ocean Wind’s lease with BOEM (Lease OCS-A 0498) has an operations term of 25 years that commences on the date of COP approval.,Ocean Wind 1 Offshore Wind Farm,25.0,years,Lease OCS-A 0498,lease agreement; operational lifespan,0.15613433693177167,0.012032384703746912,0.2889690041069703,0.0390625,0.5681818181818182,54,pacific fishery management council (partial); wind class (partial); lease date (partial); lease id (partial); end date (partial); rated wind speed (partial); temperature at 2m (partial); wind resource id (partial); impact area uri (partial); wind zone (partial),True,25.0 years,comprehensive_scientific
gpt-4o-mini,,Offshore,194,48,Environmental,Cable protection may be required for up to 10% of the route.,Cable installation activities,17,acres,Ocean Wind 2022,environmental impact assessment; marine habitat protection,0.15599153647782762,0.008368873267564567,0.25504635289996264,0.04065040650406504,0.68,49,installation; wind class (partial); distance to substation (partial); cable type (partial); rated wind speed (partial); temperature at 2m (partial); wind resource id (partial); impact area uri (partial); wind zone (partial); num of transformers (partial),True,17 acres,comprehensive_scientific
gpt-4o-mini,§ 585.543,Offshore,358,10,Jurisdictional,A State is eligible for payment of revenues if any part of the State's coastline is located within 15 miles of the announced geographic center of the project area of a qualified project.,Coastline proximity to project area,15.0,miles,OCS Lands Act,revenue sharing; coastal management,0.1559247595113793,0.00556720646541321,0.2932318756208716,0.03076923076923077,0.5957446808510638,40,pacific fishery management council (partial); distance to substation (partial); project name (partial); area name (partial); area; torpedo testing area (partial); test area (partial); temperature at 2m (partial); impact area uri (partial); num of transformers (partial),True,15.0 miles,comprehensive_scientific
deepseek-chat,NSOW-2023-0042,Offshore,205,11,Spatial,Minimum spacing between turbines shall be 5 times the rotor diameter in predominant wind direction,North Sea wind farm arrays,5,rotor diameters,North Sea Wind Power Hub Agreement,technical; energy production,0.1556834025816605,0.013746187261670404,0.21823160174173595,0.056910569105691054,0.7333333333333333,75,wind class (partial); distance to substation (partial); max diameter (partial); hub diameter (partial); turbine id (partial); rated wind speed (partial); hub overhang (partial); power monitoring (partial); temperature at 2m (partial); wind resource id (partial),True,5 rotor diameters,comprehensive_scientific
gemini-1.5-pro,,Offshore,259,11,Technical,"The standardized electrical test requirement at the factory for all completed solid dielectric shielded cable insulation system components, including the cable, joints, and terminations, is a partial discharge test performed during a 50 Hz or 60Hz over voltage.",Substation medium voltage cable systems,50.0,Hz,,electrical safety; cable integrity,0.15557031602707105,0.005495327136630479,0.31055927552231866,0.03018867924528302,0.5416666666666666,49,coral id (partial); distance to substation (partial); hurricane id (partial); turbine id (partial); cable type (partial); electrical aep (partial); lease id (partial); test area (partial); temperature at 2m (partial); wind resource id (partial),True,50.0 Hz,comprehensive_scientific
gpt-4o-mini,G-12,Offshore,298,39,Environmental,Total of permanent Project impacts.,Maximum Total Permanent Impacts,80.9,acres,NMFS | BOEM,environmental impact assessment; project impact assessment,0.15556765225880692,0.0041775193437201714,0.3629077575825979,0.0205761316872428,0.4090909090909091,30,pacific fishery management council (partial); distance to substation (partial); max diameter (partial); project name (partial); impact area uri (partial); num of transformers (partial); distance to railway (partial); number of turbines (partial); turbine position y (partial); max kilovolt (partial),True,80.9 acres,comprehensive_scientific
gpt-4o-mini,G-12,Offshore,298,39,Environmental,Total of temporary Project impacts.,Maximum Total Temporary Impacts,296.8,acres,NMFS | BOEM,environmental impact assessment; project impact assessment,0.15556765225880692,0.0041775193437201714,0.3629077575825979,0.0205761316872428,0.4090909090909091,30,pacific fishery management council (partial); distance to substation (partial); max diameter (partial); project name (partial); impact area uri (partial); num of transformers (partial); distance to railway (partial); number of turbines (partial); turbine position y (partial); max kilovolt (partial),True,296.8 acres,comprehensive_scientific
gemini-1.5-pro,"DNV GL – Document No.: 10039663-HOU-01, Issue: D, Status: FINAL, Page 28",Offshore,48,21,Technical,"All parameters, except air density, should be available as functions of wind direction, given as 10-minute averages.",Wind resource data reporting,10.0,minutes,DNV GL – Document No.: 10039663-HOU-01,data analysis; wind resource assessment,0.15550479552395394,0.009214640331973922,0.3286544934301271,0.023255813953488372,0.4857142857142857,41,wind class (partial); population density (partial); rated wind speed (partial); temperature at 2m (partial); wind resource id (partial); wind zone (partial); num of transformers (partial); wind speed at 10m (partial); min depth (partial); wind id (partial),True,10.0 minutes,comprehensive_scientific
gpt-4o-mini,41,Offshore,110,23,Technical,A lessee must submit a COP at least six months before the end of the site assessment term of a lease.,Site assessment phase,6,months,BOEM regulations,permitting; site assessment,0.155354933847458,0.007608113158436154,0.2876271972410628,0.036,0.5882352941176471,40,pacific fishery management council (partial); lease date (partial); regulation; lease id (partial); end date (partial); site; site name (partial); temperature at 2m (partial); regulation name (partial); num of transformers (partial),True,6 months,comprehensive_scientific
gpt-4o-mini,,Offshore,190,48,Environmental,"Cable impact footprints include areas that may be impacted by seafloor preparation activities, cable installation, and cable protection.",Areas impacted by cable installation and protection activities.,1460,acres,Inspire 2021,environmental impact assessment; benthic habitat protection,0.1551873334170559,0.007704132191868709,0.31684873050632545,0.028112449799196786,0.5142857142857142,33,installation; area name (partial); area; cable type (partial); torpedo testing area (partial); protected areas (partial); test area (partial); temperature at 2m (partial); impact area uri (partial); wind speed at 10m (partial),True,1460 acres,comprehensive_scientific
gpt-4o-mini,,Offshore,21,48,Technical,Each offshore export cable would consist of three-core 275 kV alternating current cables.,Offshore export cables,275,kV,,electrical engineering; cable installation,0.1550391896888653,0.005891892322953294,0.3232271568179942,0.02857142857142857,0.5,28,installation; cable type (partial); electrical aep (partial); temperature at 2m (partial); rated electrical power (partial); num of transformers (partial); wind speed at 10m (partial); cons focus (partial); electric capacity (partial); number of turbines (partial),True,275 kV,comprehensive_scientific
gemini-1.5-pro,,Offshore,488,22,Safety,"If multiple piles are being driven, the field verification method may be used to modify the exclusion zone. Any new exclusion zone radius must be based on the most conservative measurement (i.e., the largest safety zone configuration) of the 160 dB zone. This zone must be used for all subsequent pile driving and be periodically re-evaluated based on the regular sound monitoring.",Pile driving during construction,160.0,dB,,acoustic impact; marine life protection,0.1550384010761146,0.004178760916747154,0.3365644595341466,0.03225806451612903,0.4594594594594595,34,distance to substation (partial); drive train (partial); power monitoring (partial); temperature at 2m (partial); impact area uri (partial); wind zone (partial); num of transformers (partial); wind speed at 10m (partial); distance to railway (partial); cons focus (partial),True,160.0 dB,comprehensive_scientific
gpt-4o-mini,,Offshore,190,48,Environmental,The majority of the area that may be impacted by cable protection is classified as soft-bottom habitat (84%).,Areas impacted by cable protection.,84,percent,Inspire 2021,environmental impact assessment; benthic habitat protection,0.15494307001607777,0.006472004235011855,0.31488204938296543,0.03187250996015936,0.5151515151515151,39,wind class (partial); distance to substation (partial); area name (partial); area; cable type (partial); torpedo testing area (partial); protected areas (partial); test area (partial); temperature at 2m (partial); impact area uri (partial),True,84 percent,comprehensive_scientific
gpt-4o-mini,3.1.2,Offshore,34,29,Technical,"Deep disturbance will be limited to the area occupied by the MET tower foundation piles (approximately 6.27 m²), which will be driven to a depth of 54 m.",MET tower foundation installation.,54.0,meters,,structural integrity; foundation design,0.15483435613129654,0.005928005192944279,0.3092425052577955,0.03529411764705882,0.5263157894736842,44,installation; distance to substation (partial); drive train (partial); area name (partial); area; design; torpedo testing area (partial); test area (partial); temperature at 2m (partial); impact area uri (partial),True,54.0 meters,comprehensive_scientific
gemini-2.5-flash,34,Offshore,99,22,Temporal,"Site assessment activities would take place during the site assessment term of a commercial lease period, which is up to five years from the date of lease issuance.",Site assessment term of a commercial lease period.,5.0,years,30 CFR 585.235(a)(2),lease management; project timeline; site assessment,0.15483259509584146,0.010098911079060269,0.27252013622766325,0.0390625,0.6122448979591837,51,pacific fishery management council (partial); lease date (partial); distance to substation (partial); project name (partial); lease id (partial); end date (partial); site; site name (partial); temperature at 2m (partial); impact area uri (partial),True,5.0 years,comprehensive_scientific
gpt-4o-mini,3.6.7,Offshore,823,20,Spatial,areas within 0.3 mi (0.5 kilometer) of the export cable route and Lease Area that could affect marine minerals extraction,Marine minerals extraction near export cable route and Lease Area,0.3,miles,,marine minerals; environmental impact assessment,0.15477633672566676,0.009164730326778845,0.2752804293516051,0.04,0.6052631578947368,46,lease date (partial); area name (partial); area; cable type (partial); lease id (partial); torpedo testing area (partial); protected areas (partial); test area (partial); temperature at 2m (partial); impact area uri (partial),True,0.3 miles,comprehensive_scientific
gpt-4o-mini,140M0120F0021,Offshore,108,32,Technical,The cable touchdowns on the seabed approximately 250 meters from the substructure.,Cable installation phase,250,meters,,cable installation; subsea engineering,0.154493827989492,0.005468269275941611,0.35229029026911596,0.008097165991902834,0.45,23,installation; distance to substation (partial); cable type (partial); temperature at 2m (partial); wind speed at 10m (partial); distance to railway (partial); turbine position y (partial); cable; export cable (partial); turbine installation (partial),True,250 meters,comprehensive_scientific
claude-3-haiku-20240307,,Offshore,75,5,Spatial,Onshore Export Cable South Corridor would bring up to four onshore 230-275 kV export cables through cable ducts that route the cables under existing coastal wetlands into Indian River Bay.,Onshore export cable corridor in Indian River Bay,230,kV,Maryland Offshore Wind Project Revised June 2024,"Environmental, Technical",0.1544438821017258,0.006186627705197053,0.351867110097686,0.03816793893129771,0.3877551020408163,54,coral id (partial); wind class (partial); distance to substation (partial); project name (partial); hurricane id (partial); turbine id (partial); cable type (partial); lease id (partial); rated wind speed (partial); temperature at 2m (partial),True,230 kV,comprehensive_scientific
deepseek-chat,NOW-2023-001,Offshore,77,9,Environmental,All offshore wind turbines must maintain a minimum clearance of 1 km from marine protected areas.,Marine protected zones in federal waters,1,km,Marine Protection Agency (MPA),Environmental protection; Spatial planning,0.15434040029424492,0.006218630988380284,0.24811197686727715,0.04838709677419355,0.6774193548387096,65,wind class (partial); planning; area name (partial); turbine id (partial); area; torpedo testing area (partial); protected areas; rated wind speed (partial); test area (partial); temperature at 2m (partial),True,1 km,comprehensive_scientific
gpt-4o-mini,32,Offshore,21,26,Technical,Removal of 32 turbines would constitute a 28% reduction in WTG capacity when compared to Alternative B.,Wind Turbine Generator capacity.,28,%,,energy production; capacity planning,0.1542213189989821,0.010982986117961668,0.2938650999615534,0.04048582995951417,0.5357142857142857,53,wind class (partial); distance to substation (partial); planning; turbine id (partial); rated wind speed (partial); temperature at 2m (partial); wind resource id (partial); wind zone (partial); num of transformers (partial); wind speed at 10m (partial),True,28 %,comprehensive_scientific
