model_name,document_number,type_of_wind_farm,chunk_number,document_id,constraint_type,requirement,scope,numerical_value,unit,source,related_domains,is_regulatory,confidence_score,analysis_reason,text_length,has_numerical_constraint
gemini-1.5-pro,,Offshore,349,22,Safety,"USCG required marking, lighting, and avoid placement of a meteorological tower/buoy within a TSS or any of the highly trafficked areas identified in the WEAs",Meteorological towers/buoys within Traffic Separation Schemes (TSSs) and highly trafficked areas within Wind Energy Areas (WEAs),,,USCG,navigation safety; collision avoidance,True,0.7000000000000001,Contains 1 mandatory verb(s); Contains 1 regulatory phrase(s); Contains 1 constraint type(s),157,False
gpt-4o-mini,,Offshore,37,47,Spatial,Allows certain activities to take place within the MPA or in specific zones based on the conditions of the permit.,Marine Protected Area (MPA),,,,permitting; marine resource use,True,0.7000000000000001,Contains 1 mandatory verb(s); Contains 1 regulatory phrase(s); Contains 1 constraint type(s),114,False
gpt-4o-mini,4.1.3.3,Offshore,311,22,Environmental,"all vessel operators, employees and contractors actively engaged in offshore operations would be required to be briefed on marine trash and debris awareness and elimination.",Operational phase,,,,marine environment protection; waste management,True,0.7000000000000001,Contains 1 mandatory verb(s); Contains 2 regulatory context(s); Uses regulatory sentence structure; Contains 1 descriptive phrase(s) (penalty),173,False
gemini-1.5-pro,,Offshore,20,18,Environmental,"The applicant should submit the results of the historic property identification surveys within each element of the PAPE, including: o A stand-alone report identifying and presenting an assessment of visual effects to onshore historic properties per 36 CFR § 800.5 (often referred to as the historic resources visual effects assessment (HRVEA) or the assessment of visual effects to historic properties (AVEHP)).",Assessment of visual effects to onshore historic properties within the Project Area of Potential Effects (PAPE),,,36 CFR § 800.5,historic preservation; visual impact assessment; environmental impact assessment,True,0.7000000000000001,Contains 1 mandatory verb(s); Contains 1 regulatory phrase(s); Contains 1 constraint type(s),411,True
gpt-4o-mini,30 CFR 585.627(a)(6),Offshore,71,16,Technical,Provide a detailed description of the methods and results of surveys conducted to identify historic properties that may be affected within the geographic area or areas of your activities.,The geographic area or areas of your activities,,,30 CFR 585.627(a)(6),archaeological resources; historic preservation,True,0.7000000000000001,Contains 1 mandatory verb(s); Contains 1 regulatory phrase(s); Contains 1 constraint type(s),187,False
gpt-4o-mini,54,Offshore,78,16,Environmental,Describe environmental protection measures that are proposed that are designed to minimize adverse effects on other coastal and marine uses.,Construction Phase,,,30 CFR 585.627(a)(8),environmental impact assessment; marine ecology,True,0.7000000000000001,Contains 1 regulatory phrase(s); Contains 1 constraint type(s); Contains 3 regulatory context(s),140,False
gemini-1.5-pro,136,Offshore,311,22,Environmental,"To reduce or eliminate the risk of intentional and/or accidental introduction of debris into the marine environment all vessel operators, employees and contractors actively engaged in offshore operations would be required to be briefed on marine trash and debris awareness and elimination.",Offshore operations,,,Lease or SAP approval,marine debris; environmental protection,True,0.7000000000000001,Contains 1 mandatory verb(s); Contains 2 regulatory context(s); Uses regulatory sentence structure; Contains 1 descriptive phrase(s) (penalty),289,False
gemini-1.5-pro,167,Offshore,186,17,Technical,"Slamming Load Model calculations shall consider the Ochi-Tasi analytical model as a quasi-static load for determining scantling of tubular members, plates, stiffeners and girders in splash zone, with a Slamming Coefficient (Cs) of π for global forces per unit length on slender members, and wave particle velocity equal to 0.77u and breaking wave height Hb = 1.86Hs in deep water, where Hs is associated with 100-year return design sea state.","Scantling of tubular members, plates, stiffeners, and girders in the splash zone of offshore wind farm structures.",1.86,,GL (2005),structural integrity; loads analysis,True,0.7000000000000001,Contains 1 mandatory verb(s); Contains 1 regulatory phrase(s); Contains 1 constraint type(s),442,True
gpt-4o-mini,53,Offshore,118,13,Environmental,Areas and routes that fall within the viewsheds of multiple projects are subject to seascape/landscape RFPA effects from the visibility of multiple projects at the same time.,Geographic areas within viewsheds of multiple projects,,,,environmental impact assessment; visual impact assessment,True,0.7000000000000001,Contains 1 mandatory verb(s); Contains 1 regulatory phrase(s); Contains 1 constraint type(s),174,False
gpt-4o-mini,6-18,Offshore,277,48,Technical,The wind turbine array row spacing would be reduced from 1 nm between rows to no less than 0.99 nm between rows.,Turbine array layout,0.99,nm,,turbine layout; technical specifications,True,0.7000000000000001,Contains 2 regulatory phrase(s); Contains 1 regulatory context(s); Contains 1 numerical constraint(s); Contains 1 descriptive phrase(s) (penalty),112,True
gemini-1.5-pro,50 CFR 217.264(b)(4) (enhanced display) page 5 of 28,Offshore,9,40,Safety,All LOA Holder's vessels must transit at 10 kn or less within any active North Atlantic right whale [area],Vessel transit in North Atlantic right whale areas,10.0,kn,50 CFR 217.264(b)(5),vessel speed restriction; right whale protection,True,0.7000000000000001,Contains 1 mandatory verb(s); Contains 1 regulatory phrase(s); Contains 1 constraint type(s),106,True
claude-3-haiku-20240307,,Offshore,285,49,Environmental,"Vessel operators will monitor NMFS North Atlantic right whale (NARW) reporting systems (e.g., the Early Warning System, Sighting Advisory System) [daily] for the presence of NARW during planning, construction, and operations within or adjacent to Seasonal Management Areas and/or Dynamic Management Areas.","SRWF, SRWEC-OCS, SRWEC-NYS",,,MMST-03,Environmental,True,0.7000000000000001,Contains 1 regulatory phrase(s); Contains 1 constraint type(s); Contains 3 regulatory context(s),305,False
gemini-1.5-pro,"585.541, 585.542",Offshore,109,1,Jurisdictional,"A qualified project for the purpose of revenue sharing with eligible coastal States is one authorized under subsection 8(p) of the OCS Lands Act, which includes acreage within the area extending 3 miles seaward of State submerged lands.",Qualified project area for revenue sharing,3.0,miles,"OCS Lands Act, subsection 8(p)",revenue sharing; jurisdictional boundaries,True,0.7000000000000001,Contains 1 mandatory verb(s); Contains 1 regulatory phrase(s); Contains 1 constraint type(s); Contains 1 regulatory context(s); Contains 1 descriptive phrase(s) (penalty),236,True
gpt-4o-mini,,Offshore,10,40,Safety,"If a North Atlantic right whale is detected via visual observation or PAM within or approaching the transit corridor, all crew transfer vessels must travel at 10 kn or less for 24 hours following the detection.","Transit corridor, operational phase",10.0,kn,,marine wildlife protection; navigational safety,True,0.7000000000000001,Contains 1 mandatory verb(s); Contains 1 regulatory phrase(s); Contains 1 constraint type(s),210,True
claude-3-haiku-20240307,,Offshore,179,22,Spatial,"If all lessees instead decide to install 2 meteorological buoys on their leases, the maximum area of disturbance would likely be approximately twice that, or 3,000 acres of impacted seafloor – a little less than 2% of the total area of the WEAs.",Meteorological buoys in all WEAs,2,percent,Document,Environmental,True,0.7000000000000001,Contains 1 regulatory phrase(s); Contains 1 constraint type(s); Contains 2 numerical constraint(s); Contains 1 descriptive phrase(s) (penalty),245,True
gemini-1.5-pro,28,Offshore,40,37,Environmental,"Vineyard Wind’s WDA facility is a major PSD source because emissions for at least one “regulated NSR pollutant” (i.e., CO and NO x ) exceeds the major source applicability threshold of 250 tpy.",Vineyard Wind’s WDA facility,250.0,tpy,,air quality; emissions,True,0.7000000000000001,Contains 1 mandatory verb(s); Contains 1 regulatory phrase(s); Contains 1 constraint type(s),193,True
claude-3-haiku-20240307,DNVGL-SE-0190,Offshore,72,21,Safety,"In areas within tropical cyclone basins, receiving tropical cyclone warnings is necessary, to be obtained from the relevant government agency and updated every 3 to 6 hours.",Offshore wind facilities in tropical cyclone basins,,,DNVGL-SE-0190,Safety,True,0.7000000000000001,Contains 1 mandatory verb(s); Contains 1 regulatory phrase(s); Contains 1 constraint type(s),173,True
gpt-4o-mini,"2.22.5.1, 2.22.5.2, 2.23",Offshore,71,26,Technical,"If at any time the NOAA IOOS Office or an HF-radar operator informs the Lessee that the Project will cause unacceptable interference to an HF-radar system, the Lessee must notify BOEM of the determination and propose new or modified mitigation.",Mitigation measures related to HF-radar systems.,30,days,"BOEM regulations, Section 2.22.5.1",communication systems; environmental impact assessment,True,0.7000000000000001,Contains 1 mandatory verb(s); Contains 1 regulatory phrase(s); Contains 1 constraint type(s),244,False
gemini-2.5-flash,91,Offshore,216,22,Environmental,Mitigation measures are required for pile driving activities to minimize the potential effects on listed species.,Pile driving activities during construction; applicable to listed species.,,,NMFS project design criteria pursuant to the ESA consultation,environmental impact assessment; marine mammal protection; construction methods,True,0.7000000000000001,Contains 1 mandatory verb(s); Contains 1 regulatory phrase(s); Contains 1 constraint type(s),113,False
gemini-1.5-pro,Volume I 7-2,Offshore,142,5,Environmental,Monopile and piled jacket foundations would be removed to a level below the mudline of the seabed in accordance with the conditions of the Lease.,Wind Turbine Generator (WTG) foundation removal,,,Lease conditions,decommissioning; seabed integrity; marine environment,True,0.7000000000000001,Contains 2 mandatory verb(s); Contains 2 regulatory context(s); Contains 1 descriptive phrase(s) (penalty),145,False
deepseek-chat,OWF-REG-2023-001,Offshore,4,19,Safety,Helicopter landing zones on offshore platforms must have a minimum clearance of 30 meters in diameter.,Offshore wind farm helidecks,30,meters,International Civil Aviation Organization (ICAO),Aviation safety; Emergency response,True,0.7000000000000001,Contains 1 mandatory verb(s); Contains 1 regulatory phrase(s); Contains 1 constraint type(s),102,True
gemini-1.5-pro,5.2.4,Offshore,100,26,Technical,The plan must include an initial monitoring phase involving deployment of Motus radio tags on listed birds in conjunction with installation and operation of Motus receiving stations on turbines in the Lease Area following offshore Motus recommendations.,"Lease Area, Turbines",,,ABPCMP,avian protection; environmental monitoring; data acquisition,True,0.7000000000000001,Contains 1 mandatory verb(s); Contains 2 constraint type(s); Contains 2 regulatory context(s); Contains 1 descriptive phrase(s) (penalty),253,False
gemini-1.5-pro,103,Offshore,245,23,Environmental,Sound levels during pile driving must dissipate to below the 160 dB threshold within a distance of 7 km.,Pile driving activities within 7 km of sea turtle habitats,160.0,dB,,marine wildlife protection; noise pollution; environmental impact assessment,True,0.7000000000000001,Contains 1 mandatory verb(s); Contains 1 regulatory phrase(s); Contains 1 constraint type(s),104,True
gpt-4o-mini,,Offshore,20,18,Environmental,"The applicant should submit the results of the historic property identification surveys within each element of the PAPE, including: A stand-alone report identifying and presenting an assessment of visual effects to onshore historic properties per 36 CFR § 800.5.",Onshore historic properties within the PAPE,,,36 CFR § 800.5,historic preservation; visual impact assessment,True,0.7000000000000001,Contains 1 mandatory verb(s); Contains 1 regulatory phrase(s); Contains 1 constraint type(s),262,True
gemini-1.5-pro,,Offshore,150,5,Environmental,the lead federal agency (BOEM and USACE) consult with NMFS to determine whether or not any proposed action or marine construction activities in the Project’s specified coastal or ocean area of effect is not likely to jeopardize the continued existence of any endangered/threatened species within NMFS jurisdiction or result in the destruction or adverse modification of critical habitat,coastal or ocean area of effect,,,"Endangered Species Act, 16 U.S.C. 1531-1544 (Section 7)",environmental impact assessment; protected species; marine ecosystem,True,0.7000000000000001,Contains 1 regulatory phrase(s); Contains 1 constraint type(s); Contains 3 regulatory context(s),386,False
claude-3-haiku-20240307,2.2,Offshore,11,26,Jurisdictional,US Wind has the exclusive right to submit a COP for activities within the consolidated Lease Area.,Lease Area OCS-A 0490,,,BOEM's COP regulations under 30 CFR §§ 585.620-585.628,Jurisdictional,True,0.7000000000000001,Contains 1 mandatory verb(s); Contains 1 regulatory phrase(s); Contains 1 constraint type(s),98,False
gpt-4o-mini,7,Offshore,83,3,Technical,"The Facilities Design Report, Construction and Operations Plan, Fabrication and Installation Report, Site Assessment Plan and General Activities Plan should evidence that factors affecting cable spacing have been given suitable consideration.",Documentation for offshore wind projects,,,Offshore Wind Submarine Cable Spacing Guidance,project documentation; cable spacing,True,0.7000000000000001,Contains 1 regulatory phrase(s); Contains 1 constraint type(s); Contains 3 regulatory context(s),242,False
deepseek-chat,OWF-REG-2023-004,Offshore,40,45,Safety,Helicopter landing zones on offshore platforms must have a minimum clearance of 15 meters in diameter.,Offshore wind farm service platforms,15,meters,International Civil Aviation Organization (ICAO),safety; aviation,True,0.7000000000000001,Contains 1 mandatory verb(s); Contains 1 regulatory phrase(s); Contains 1 constraint type(s),102,True
gemini-1.5-pro,,Offshore,11,15,Environmental,Completion of any necessary permit requirements (e.g. Marine Mammal Protection Act if harassment of marine mammals may occur from the activity).,Baseline survey,,,Marine Mammal Protection Act,environmental protection; marine mammal protection,True,0.7,Contains 1 mandatory verb(s); Contains 2 constraint type(s); Contains 1 regulatory context(s),144,False
gemini-2.5-flash,3-199,Offshore,462,20,Environmental,vessels 65 feet (19.8 meters) or longer cannot exceed 10 knots (18.5 kilometers per hour) within the geographic bounds of the SMA.,"Project vessels transiting through Seasonal Management Areas (SMAs) for North Atlantic right whales (NARW), in effect from November through April.",10.0,knots,,marine mammal protection; vessel operations; environmental impact assessment,True,0.7,Contains 2 regulatory phrase(s); Contains 1 numerical constraint(s),130,True
gemini-1.5-pro,"DNV GL – Document No.: 10039663-HOU-01, Issue: D, Status: FINAL
www.dnvgl.com

Page 33",Offshore,55,21,Technical,"When no site-specific marine data are available and data from adjacent locations are to be capitalized on instead, proper transformation of such other data shall be performed to account for possible differences due to, for example, sea bed morphology.","Offshore wind turbine design, Marine data assessment",,,DNV GL – Document No.: 10039663-HOU-01,metocean data analysis; site assessment,True,0.7,Contains 1 mandatory verb(s); Contains 1 regulatory context(s); Uses regulatory sentence structure,251,False
gemini-1.5-pro,,Offshore,32,16,Safety,The SMS must describe how you will ensure the safety of personnel or anyone on or near your facilities.,All aspects of the project,,,30 CFR 585.627(d)(i),personnel safety,True,0.7,Contains 2 mandatory verb(s); Contains 1 regulatory context(s),103,False
deepseek-chat,NSW-REG-2023-001,Offshore,210,48,Safety,Helicopter landing zones on offshore substations must adhere to ICAO Annex 14 standards.,Offshore substations in international waters,,,International Civil Aviation Organization (ICAO),Safety; Technical,True,0.7,Contains 1 mandatory verb(s); Contains 2 constraint type(s); Contains 1 regulatory context(s),88,True
gpt-4o-mini,8,Offshore,89,7,Safety,"It is essential that the U.S. industry develop workforce training and health and safety protocols that integrate with the electrical safety standards discussed in this report, and which comply with and facilitate the BOEM/BSEE safety management system requirements.",Construction and operation of U.S. offshore wind facilities,,,BOEM/BSEE safety management system,workforce training; health and safety; electrical safety,True,0.7,Contains 1 mandatory verb(s); Contains 2 constraint type(s); Contains 1 regulatory context(s),265,False
gemini-1.5-pro,"DNV GL – Document No.: 10039663-HOU-01, Issue: D, Status: FINAL
www.dnvgl.com

Page 31",Offshore,52,21,Technical,"For the calculation of the hydrodynamic loading of an offshore wind turbine, the variation in water level (if significant) at the site shall be taken into account.",Offshore wind turbine design and hydrodynamic loading calculations,,,"DNV GL – Document No.: 10039663-HOU-01, Issue: D",hydrodynamic loading; water level variation; structural design,True,0.7,Contains 1 mandatory verb(s); Contains 1 regulatory context(s); Uses regulatory sentence structure,163,False
gpt-4o-mini,2,Offshore,102,7,Technical,Inform Offshore Compliance Recommended Practices (OCRP)-1 to help deliver an American National Standards Institute (ANSI)-approved offshore wind electrical safety standard,Offshore wind electrical safety standards,,,NREL,technical standards; offshore wind,True,0.7,Contains 1 mandatory verb(s); Contains 2 constraint type(s); Contains 1 regulatory context(s),171,True
gemini-1.5-pro,"DNV GL – Document No.: 10039663-HOU-01, Issue: D, Status: FINAL Page 30",Offshore,51,21,Technical,"Sea currents shall be assessed taking account of components associated with tidal, storm surge, wind generated, and wave induced surf currents, where these are relevant to the wind turbine site.",Offshore wind turbine site assessment,,,,site assessment; hydrodynamic loads; scouring,True,0.7,Contains 1 mandatory verb(s); Contains 1 regulatory context(s); Uses regulatory sentence structure,194,False
deepseek-chat,BOEM-2023-001,Offshore,227,48,Safety,All personnel must be equipped with personal locator beacons (PLBs) when working on turbines.,All offshore wind operations,,,ISO 12401:2009,Worker Safety; Emergency Response,True,0.7,Contains 1 mandatory verb(s); Contains 1 regulatory context(s); Uses regulatory sentence structure,93,False
gemini-1.5-pro,,Offshore,2,16,Environmental,You must also take measures to prevent the unauthorized discharge of pollutants including marine trash and debris into the offshore environment,Offshore environment,,,30 CFR 585.105,pollution prevention; marine environment protection,True,0.7,Contains 2 mandatory verb(s); Contains 1 regulatory context(s),143,False
gpt-4o-mini,3.1,Offshore,24,9,Jurisdictional,"BOEM’s assessments have revealed the potential for substantial cost increases and mitigation measures that may make offshore wind energy in these areas (e.g. B-1 WEA), difficult or not viable at this time.","Central Atlantic region, specifically B-1 Wind Energy Area (WEA)",,,BOEM 2023a,economic viability; offshore wind energy development,True,0.7,Contains 1 regulatory phrase(s); Contains 3 constraint type(s),205,True
gpt-4o-mini,4.4,Offshore,51,6,Technical,Omnidirectional wind condition is required for turbines subject to tropical cyclones in DLC 6.2.,Offshore wind turbines during hurricanes,,,American Bureau of Shipping Guideline publication 176 (ABS 2010),safety; design load cases,True,0.7,Contains 2 mandatory verb(s); Contains 1 regulatory context(s),96,True
gpt-4o-mini,11,Offshore,28,7,Technical,"Turbine models are type certified against this design basis, in accordance with IECRE OD 501.",Turbine models,,,IECRE OD 501,type certification; technical standards,True,0.7,Contains 2 mandatory verb(s); Contains 1 regulatory context(s),93,True
gemini-1.5-pro,Page 38,Offshore,63,21,Technical,"For the design of offshore wind turbines, loads caused by ice accretion from sea spray, snow, rain, and air humidity shall be considered where relevant.",Offshore wind turbine design,,,,structural integrity; icing loads,True,0.7,Contains 1 mandatory verb(s); Contains 1 regulatory context(s); Uses regulatory sentence structure,152,False
gemini-2.5-flash,,Offshore,381,20,Environmental,permit requirements for these operations will mandate mitigation activities to reduce the temporal and spatial impacts related to both dredging and jet plow activities.,"Cable installation and burial activities supporting offshore wind development projects, specifically dredging and jet plow activities for inter-array and offshore export cables.",,,permit requirements,environmental impact assessment; sediment management; cable installation,True,0.7,Contains 1 mandatory verb(s); Contains 2 constraint type(s); Contains 1 regulatory context(s),168,False
gpt-4o-mini,,Offshore,143,5,Technical,The Met Tower foundation piles will be cut to a depth of 5 m (15 ft) below the surveyed datum in accordance with 30 CFR 285.910.,Met Tower decommissioning process.,5,meters,30 CFR 285.910,decommissioning; structural integrity,True,0.7,Contains 2 mandatory verb(s); Contains 1 regulatory context(s),128,True
gemini-1.5-pro,Page 38,Offshore,63,21,Technical,Marine growth shall be factored into the design of the support structure.,Offshore wind turbine support structure design,,,,structural integrity; marine environment; hydrodynamic loads,True,0.7,Contains 1 mandatory verb(s); Contains 1 regulatory context(s); Uses regulatory sentence structure,73,False
deepseek-chat,EWF-2023-001,Offshore,31,45,Technical,Wind turbines must comply with IEC 61400-3 for offshore structural design.,All offshore wind turbines,,,International Electrotechnical Commission (IEC),technical; safety,True,0.7,Contains 2 mandatory verb(s); Contains 1 regulatory context(s),74,True
gpt-4o-mini,30 CFR 585.618,Offshore,119,2,Jurisdictional,"If FERC determines that such facilities may not remain in place, you must initiate the decommissioning process as provided in 30 CFR part 285, subpart I.",Facilities that may not remain in place,,,30 CFR 585.618(d),decommissioning; regulatory compliance,True,0.7,Contains 2 mandatory verb(s); Contains 1 regulatory context(s),153,True
gpt-4o-mini,22,Offshore,39,6,Technical,"The mandatory modules for project certification are: Site condition assessment, Design basis evaluation, Integrated load analysis, Design evaluation of wind turbine, blades, and support structure, Manufacturing surveillance of wind turbine, blades, and support structure, Transportation and installation surveillance, Commissioning surveillance, Final evaluation.","Project certification for wind turbine, blades, and support structure.",,,IEC 61400-22,project certification; design evaluation; manufacturing surveillance,True,0.7,Contains 1 mandatory verb(s); Contains 2 constraint type(s); Contains 1 regulatory context(s),363,False
claude-3-haiku-20240307,7.1.4 and 7.1.5,Offshore,173,26,Spatial,"The Lessee must submit the as-built or as-laid position plats at a scale of 1-in. = 1,000-ft., with Differential Global Positioning System (DGPS) accuracy demonstrating that these seafloor disturbing activities complied with the avoidance criteria applied to the archaeological sites or historic properties established in the Section 106 MOA.",Seafloor impacts from offshore wind farm construction,,,BOEM and BSEE,Environmental; Cultural,True,0.7,Contains 2 mandatory verb(s); Contains 1 regulatory context(s),342,True
gpt-4o-mini,C-3 and C-4,Offshore,132,7,Technical,The cable systems must be covered by an existing prequalification test and type test according to IEC 63026.,Submarine cable systems up to 60 kV,60,kV,IEC 63026,cable systems; electrical testing,True,0.7,Contains 1 mandatory verb(s); Contains 1 regulatory context(s); Uses regulatory sentence structure,108,True
gemini-1.5-pro,,Offshore,14,14,Technical,"Completion of any necessary permit requirements (e.g., Marine Mammal Protection Act and Endangered Species Act scientific research permits).",Survey execution,,,Marine Mammal Protection Act and Endangered Species Act,permitting; environmental law,True,0.7,Contains 1 mandatory verb(s); Contains 2 constraint type(s); Contains 1 regulatory context(s),140,False
gemini-1.5-pro,Page 38,Offshore,63,21,Technical,"The thickness and density of ice and snow accretion and its dependence on height above sea level shall be assessed, based on applicable recommendations, local experience, and existing measurements.",Offshore wind turbine design,,,,structural integrity; icing loads; meteorological data,True,0.7,Contains 1 mandatory verb(s); Contains 1 regulatory context(s); Uses regulatory sentence structure,197,False
gpt-4o-mini,30 CFR 585.626 and 30 CFR 585.627,Offshore,121,2,Environmental,Your COP must contain detailed information and analysis to assist BOEM in complying with NEPA and other applicable laws.,Environmental impact assessment for proposed offshore renewable energy projects.,,,30 CFR 585.627(a),environmental impact assessment; NEPA compliance,True,0.7,Contains 2 mandatory verb(s); Contains 1 regulatory context(s),120,False
gpt-4o-mini,3.8,Offshore,32,7,Safety,All substations are normally unmanned in accordance with DNV GL OS J-201/ST-0145.,Substations,,,DNV GL OS J-201/ST-0145,electrical safety; substation operation,True,0.7,Contains 2 mandatory verb(s); Contains 1 regulatory context(s),81,True
gemini-1.5-pro,,Offshore,62,21,Technical,The influence of breaking waves shall be assessed during the design of an offshore wind turbine.,Offshore wind turbine design,,,,structural integrity; hydrodynamic loading,True,0.7,Contains 1 mandatory verb(s); Contains 1 regulatory context(s); Uses regulatory sentence structure,96,False
gemini-1.5-pro,"DNV GL – Document No.: 10039663-HOU-01, Issue: D, Status: FINAL
www.dnvgl.com
Page 37",Offshore,61,21,Technical,The stability of the seabed shall be assessed.,Offshore wind farm design,,,DNV GL – Document No.: 10039663-HOU-01,geotechnical engineering; site assessment,True,0.7,Contains 1 mandatory verb(s); Contains 1 regulatory context(s); Uses regulatory sentence structure,46,False
claude-3-haiku-20240307,7.1.4 and 7.1.5,Offshore,173,26,Jurisdictional,The Lessee must submit these documents and maps to BOEM and BSEE no later than 90 days after completion of the seafloor disturbing/construction activities.,Offshore wind farm construction,,,BOEM and BSEE,Regulatory,True,0.7,Contains 2 mandatory verb(s); Contains 1 regulatory context(s),155,True
gpt-4o-mini,C-2,Offshore,131,7,Technical,The cable systems must be covered by an existing prequalification test and type test that is witnessed by a competent witnessing body or performed at an independent test laboratory.,Submarine cable systems,,,"IEC 63026, DNVGL-ST-0359, CIGRE TB 490, CIGRE TB 610, CIGRE TB 623, CIGRE TB 784",cable installation; testing standards; electrical safety,True,0.7,Contains 1 mandatory verb(s); Contains 1 regulatory context(s); Uses regulatory sentence structure,181,False
gpt-4o-mini,§ 585.618,Offshore,118,2,Environmental,"We may approve the revision if we determine that the revision is designed not to cause undue harm or damage to natural resources; life (including human and wildlife); property; the marine, coastal, or human environment; or sites, structures, or objects of historical or archaeological significance.",Revisions to project plans and activities.,,,BOEM regulations,environmental protection; natural resource management; historical preservation,True,0.7,Contains 1 mandatory verb(s); Contains 4 regulatory context(s),298,False
gpt-4o-mini,,Offshore,164,5,Jurisdictional,"A separate FDR/FIR for each component of the Project (e.g., WTGs, foundations, OSS, etc.) is permitted under the regulations, provided coordination and concurrence is received from BSEE on this approach.",FDR/FIR for project components,,,,permitting; regulatory compliance,True,0.7,Contains 2 mandatory verb(s); Contains 1 regulatory context(s),203,False
gpt-4o-mini,30 CFR 585.611,Offshore,114,2,Environmental,Your SAP must contain detailed information and analysis to assist BOEM in complying with NEPA and other applicable laws.,Site assessment activities in areas with no previous BOEM experience.,,,30 CFR 585.611(a),environmental impact assessment; regulatory compliance,True,0.7,Contains 2 mandatory verb(s); Contains 1 regulatory context(s),120,False
gemini-1.5-pro,"DNV GL – Document No.: 10039663-HOU-01, Issue: D, Status: FINAL
www.dnvgl.com

Page 34",Offshore,57,21,Technical,Load calculations shall be undertaken based on the water levels which result in the highest loads acting on an offshore wind turbine.,Offshore wind turbine design,,,DNV GL – Document No.: 10039663-HOU-01,structural integrity; load calculations,True,0.7,Contains 1 mandatory verb(s); Contains 1 regulatory context(s); Uses regulatory sentence structure,133,False
gemini-1.5-pro,,Offshore,62,21,Technical,The influence of sea ice shall be assessed during the design of the support structure of an offshore wind turbine that will be installed at a site where sea ice is expected to occur.,Offshore wind turbine support structure design in locations with sea ice,,,,structural integrity; ice loading,True,0.7,Contains 1 mandatory verb(s); Contains 1 regulatory context(s); Uses regulatory sentence structure,182,False
gpt-4o-mini,30 CFR 585.628,Offshore,123,2,Jurisdictional,"Upon completion of our technical and environmental reviews and other reviews required by Federal law, BOEM will approve, disapprove, or approve your COP with conditions.",COP approval process,,,30 CFR 585.628(f),technical review; environmental review,True,0.7,Contains 2 mandatory verb(s); Contains 1 regulatory context(s),169,False
gemini-1.5-pro,,Offshore,8,16,Technical,"The COP will be reviewed by BOEM to determine: (1) whether it contains all of the required categories of information necessary to have it considered complete, and (2) whether the information provided is of sufficient quality and quantity to conduct technical and environmental reviews",Construction and Operations Plan (COP),,,30 CFR 585.628,permitting; environmental impact assessment,True,0.7,Contains 2 mandatory verb(s); Contains 1 regulatory context(s),284,True
gpt-4o-mini,,Unspecified,107,37,Environmental,The EPA must focus on whether the federal permitting action would have disproportionately high and adverse human health or environmental effects on minority or low income populations.,Federal permitting actions.,,,EPA’s Plan EJ 2014,environmental justice; permitting; public health; environmental impact assessment,True,0.7,Contains 2 mandatory verb(s); Contains 1 regulatory context(s),183,False
gpt-4o-mini,30 CFR 585.648,Offshore,130,2,Technical,"BOEM will review your submitted GAP, along with the information and certifications you submitted in compliance with § 585.646, to determine if it contains the information necessary to conduct our technical and environmental reviews.",GAP submission for offshore renewable energy projects,,,30 CFR 585.648,environmental review; technical assessment,True,0.7,Contains 1 mandatory verb(s); Contains 2 constraint type(s); Contains 1 regulatory context(s),232,True
gpt-4o-mini,§ 585.650,Offshore,131,2,Jurisdictional,"Upon completion of our technical and environmental reviews and other reviews required by Federal law, BOEM may approve, disapprove, or approve your GAP with conditions.",General activities under the GAP after review by BOEM.,,,BOEM regulations,permitting; environmental review; project approval,True,0.7,Contains 2 mandatory verb(s); Contains 1 regulatory context(s),168,False
gpt-4o-mini,50 CFR 217.265(a)(4),Offshore,36,40,Safety,All PSOs must be trained in northwestern Atlantic Ocean marine mammal identification and behaviors and must be able to conduct field observations and collect data according to assigned protocols.,"Northwestern Atlantic Ocean, Construction phase",,,50 CFR 217.265(a)(4),marine mammal protection; construction safety,True,0.7,Contains 1 mandatory verb(s); Contains 1 regulatory context(s); Uses regulatory sentence structure,195,False
gemini-2.5-flash,,Offshore,49,13,Environmental,"A lessee must prepare a visual assessment for each end of its range of potential turbine sizes, potentially involving multiple assessments for SLVIA (Seascape, Landscape, and Visual Impact Assessment) covering different landscape/seascape areas, viewsheds, and potentially affected populations and viewpoints, consistent with the draft PDE guidance.","Offshore wind farm projects during the planning/permitting phase, specifically for visual impact assessments.",,,draft PDE guidance (BOEM 2018),visual impact assessment; environmental impact assessment; project design,True,0.7,Contains 1 mandatory verb(s); Contains 2 constraint type(s); Contains 1 regulatory context(s),349,False
gemini-1.5-pro,,Offshore,108,20,Environmental,"All waste generated onshore shall comply with applicable state and federal regulations, including the Resource Conservation and Recovery Act and the Department of Transportation Hazardous Materials regulations.",Onshore waste management,,,Resource Conservation and Recovery Act,waste management; hazardous materials,True,0.7,Contains 2 mandatory verb(s); Contains 1 regulatory context(s),210,False
gemini-1.5-pro,,Offshore,94,20,Spatial,Foundation piling will be removed to a level below the mudline of the seafloor in accordance with the conditions of the lease.,Offshore substation (OSS) foundations,,,Lease conditions,decommissioning; seabed integrity,True,0.7,Contains 2 mandatory verb(s); Contains 1 regulatory context(s),126,False
